,data,label
6617,receiv covid 19 vaccin pregnant second vaccin continu 13 week gestat,1
6618,accord key success indonesian govern maintain current condit public awar,1
6619,covid 19 vaccin import children 6 11 year old,1
6620,bpom phase 3 clinic trial data show efficaci covid19 sputnik v vaccin 91 6 percent kind effect,1
6621,high fever moderna vaccin dose 2 like ask,1
6622,minist health say 4 govern vaccin sinovac astrazeneca pfizer novavax 4 7 vaccin latest kmk,1
6623,eh sunu isn t modern vaccin 1 2 booster lg,1
6624,vaccin great pfizer modern vaccin sinovc use new booster s consid fulli vaccin sad,1
6625,vaccin inject free charg normal effect s sever s sever s given inject infect,1
6626,acquaint peopl vaccin covid mild effect k,1
6627,death god s busi sure syriatni human lesson japan s respons vaccin,1
6628,oppos omicron sinovac review develop new covid 19 vaccin,1
6629,guy rl doesn t want wife work marriag mas aka come ask kind work want marriag,1
6630,good effect astrazeneca vaccin,1
6631,month guest come time modern vaccin doubl kill mommi,1
6632,cdc issu new recommend safe covid 19 vaccin pregnant women research,1
6633,effect mild astrazeneca intranas covid 19 vaccin republika onlin covid covid19,1
6634,covid 19 vaccin given pregnant women breastfeed mother escort doctor,1
6635,yes azeneca sinovac vaccin pfizer plus ve vaccin free daili activ,1
6636,kipi modern vaccin don t play feel great,1
6637,wear mask huge effect famili addit use mask,1
6638,5 particip good health survivor mild symptom 1 month declar cure 6,1
6639,prevent covid 19 250 resid class iia parepar prison ministri law human right south sulawesi given booster vaccin astra type,1
6640,vaccin indonesian govern children 5 11 year old sinovac sinopharm pfizer,1
6641,good news children 6 11 year old covid 19 vaccin immedi effect,1
6642,s true bro want germani t vaccin sinovac,1
6643,prevent covid 19 strain 53 gaspa class ii b gunungsitoli region offic ministri law human right north sumatra complet receiv boost vaccin,1
6644,vaccin great pfizer modern vaccin sinovc use new booster s consid fulli vaccin sad,1
6645,air besar district implement moderna covid 19 vaccin karolin regent vaccin right target,1
6646,research doctor style sure effect vaccin data,1
6647,5 communiti right experi effect covid 19 vaccin top5facebookshar,1
6648,year took vaccin 4 time feel like m babi haha 1st dose sinovac 2nd dose sinovac 1,1
6649,advers event astrazeneca vaccin immun includ mild,1
6650,haihh look kingdom want vaccin cam sincer good grade vaccin pfizer cam nobil,1
6651,thank red white vaccin team prepar good agenda share phase 3 vaccin pfizer,1
6652,covid task forc guarante booster vaccin safe effect jagaprokesnvaccin indonesiasehatindonesiahebat,1
6653,wow report 819k dose pfizer vaccin arriv indonesia friday decemb 31st sinergimembangunri,1
6654,az rbaycanda g l n h ft d n astrazeneca peyv ndinin t tbiqin ba lan lacaq miss new vaccin sayt m zda oxuya bil r,1
6655,efficaci sinovac vaccin hasn t studi wide modern vaccin pfizer sinovac later,1
6656,punten know info 2nd dose astrazeneca vaccin right thank,1
6657,pfizer claim vaccin 100 effect children 12 15 year old,1
6658,booster vaccin jakarta use astrazeneca right want find moderna euy,1
6659,good morn district peopl tegal greet healthi end 2021 begin 2022 come vaccin,1
6660,ambo fit booster pfizer doh yb thank god x fever arm don t hurt mano cumo hungri sokmo ore m,1
6661,carina joe indonesian scientist astrazeneca vaccin repres team win pride britain award click u,1
6662,9 00 m vaccin dose 3 moderna 10 30 direct otw tangerang motor lampung wkwk,1
6663,hi lur brother covid 19 vaccin right receiv covid 19 vaccin definit sedulur,1
6664,scientif articl newspap report weyi think keeee hahaha,1
6665,got vaccin got modern vaccin,1
6666,sinovac 1 2 vaccin mean 3 modern right mom dad like,1
6667,best yes effect risk safest sinovac m sinovac,1
6668,rais hand wait pfizer vaccin instead sinovac astrazeneca new news vaccin,1
6669,man believ conspiraci theori want live quiet life chase vaccin yes,1
6670,sinovac astrazeneca pfizer novavac vaccin success obtain indonesia,1
6671,vaccin sinopharm vaccin don t worri vaccin right way method,1
6672,near futur offic worker turn vaccin kind vaccin,1
6673,n s effect inject vaccin arm feel sore bodi feel weak s safe instead inject,1
6674,depend 1 2 vaccin far know vaccin t choos pfizer moderna w,1
6675,wow s fast s peopl sinovac busi get date wonder sister t,1
6676,modern hunt leav tag wag tyus gr2 vaccin,1
6677,covid 19 vaccin caus mild effect second dose come find,1
6678,astrazeneca vaccin safe health offic wait offici letter,1
6679,covid 19 vaccin import children 6 11 year old,1
6680,indonesia free covid 19 vaccin vaksinuntukpeopleindonesia vaksinuntukkebaikan,1
6681,vaccin 1 2 sinovac 3rd az look like differ doesn t modern,1
6682,year took vaccin 4 time feel like m babi haha 1st dose sinovac 2nd dose sinovac 1,1
6683,oh want hospit surgeri hospit test covid surgeri success plus jimi,1
6684,doc inject sinovac okay inject differ vaccin exampl az,1
6685,aefi young age lower product age elder provis covid 19 vaccin children age 6,1
6686,basic special taboo covid 19 vaccin thing avoid,1
6687,aefi case direct link govern vaccin effect data show,1
6688,e resid ask doubt pfizer astrazeneca vaccin minist health make sure s safe,1
6689,acquaint peopl vaccin covid mild effect k,1
6690,effect normal general mild away mean vaccin work,1
6691,gpp good moderna develop facil infrastructur vaccin research pandem,1
6692,turn report covid 19 vaccin aefi indonesia requir name patient s father mother look like fit ki format,1
6693,give permiss moderna vaccin adult,1
6694,yes work clinic earlier doctor work said modern vaccin new,1
6695,sinovac valid proof safe vaccin test qualiti pandem erad program,1
6696,booster vaccin ticket appear yesterday acceler right puskesma schedul booster cum,1
6697,covid 19 task guarante booster vaccin safe effect,1
6698,caution mislead opinion effect covid19 vaccin caus high blood pressur blood pressur,1
6699,eh sunu isn t modern vaccin 1 2 booster lg,1
6700,appli astrazeneca vaccin come serv right,1
6701,hope vaccin expos recov quick don t caus long covid effect,1
6702,point vaccin effect like posit better happen,1
6703,anim news success preclin test respons public,1
6704,far effect stage covid vaccin mother receiv sleepi see sleep 7 pm,1
6705,brother kind vaccin pfizer sm moderna bro effect,1
6706,paralyz took transjakarta crowd social distanc,1
6707,bhabinkamtibma babinsa ngrami villag activ assist vaccin stage general type sinovac vaccin,1
6708,m scare kid play gang ve vaccin 2 time strong sinovac,1
6709,enjoy effect moderna vaccin,1
6710,got vaccin got modern vaccin,1
6711,sinovac vaccin n sinopharm vaccin recogn countri feel advanc hahahahaha,1
6712,ra1109 mosok siy come dp look young reduc effect br assum,1
6713,astrazeneca vaccin safe health offic wait offici letter,1
6714,s right ve vaccin twice s safe doesn t matter issu crowd take vaccin,1
6715,wow 819 thousand dose pfizer vaccin arriv indonesia sinergimembangunri,1
6716,school slave okay want travel far pfizer vaccin cost bring high,1
6717,elder regist corona vaccin terbaru berita live nusantara,1
6718,sinovac govern bring pifzer amp modern,1
6719,thank god effect hope safe day 3 vaccin,1
6720,world cdc s latest report effect covid 19 vaccin latest news,1
6721,sinopharm produc covid 19 vaccin new abu dhabi factori,1
6722,good news death rate dki low die covid 19 vaccin mean,1
6723,covid task forc guarante booster vaccin safe effect proke protect famili,1
6724,council consid woman die myocard known rare effect vaccin,1
6725,prepar weapon fight omicron variant moderna pfizer design special vaccin,1
6726,don t think s okay mutual cooper vaccin privat sector smooth distribut dosag,1
6727,long term effect vaccin biggest myth effect rare occur,1
6728,honorari teacher paralyz receiv sinovac vaccin famili honest have troubl medic cost,1
6729,sinopharm produc covid 19 vaccin new abu dhabi factori,1
6730,effect covid 19 vaccin mother gave birth babi eye tail right,1
6731,pasuruannewsupd junior high school student pasuruan regenc soon receiv inject sinovac vaccin,1
6732,vaccin ask health care provid like true complet sinovac vaccin 6 month later,1
6733,uae donat 500 000 dose sinopharm vaccin malaysia donat sign strong bond friendship,1
6734,member koramil 11 gembong carri phase 1 2 vaccin assist general public gem subdistrict,1
6735,type covid 19 vaccin nation vaccin program ensur safe efficaci minim,1
6736,sis previous vaccin sinovac booster modern,1
6737,magic word 1 effect covid vaccin,1
6738,lab research new variant corona virus 30 abl fight pfizer vaccin astrazeneca talk think,1
6739,oi yes sinovac right second astra vaccin ran went,1
6740,sinovac govern bring pifzer amp modern,1
6741,usual vaccin ask covid s better honest ask complaint,1
6742,good morn thank god slept night wasn t alarm dawn late kipi kurleb 19h,1
6743,alhamdulillah smooth effect covid19 vaccin vaksincovid19 vaksinsemarang semaranghebat,1
6744,acquaint peopl vaccin covid mild effect k,1
6745,thank red white vaccin team prepar good agenda share phase 3 vaccin pfizer,1
6746,fact check hospit australia patient affect covid 19 vaccin effect narrat circul social media,1
6747,hi friend inform modern vaccin south tangerang area ask info tia,1
6748,pfizer brand covid 19 vaccin effect mild,1
6749,sis previous vaccin sinovac booster modern,1
6750,moderna said new data suggest vaccin safe store month,1
6751,man mr rose sinopharm mima read articl vaccin,1
6752,studi pfizer moderna vaccin effect prevent corona terbaru aktual berita live,1
6753,great dose 4 m readi test 4th dose pfizer moderna vaccin hahahahahah,1
6754,mutual cooper vaccin differ free vaccin program govern type vaccin,1
6755,surujanjaya german vaccin said vaccin peopl 65 year old evid,1
6756,general netherland specif recogn sinovac vaccin certif obtain indonesian citizen,1
6757,tomorrow saturday modern vaccin fight build fight build don t know,1
6758,vaccin suppli indonesia safe 200 thousand dose sinopharm vaccin come nasion,1
6759,smntr az circul affix vaccin caus effect fever pain best u,1
6760,yahea mayb basic anti vaxxer question like 1 come covid 19 vaccin fast 2,1
6761,ra1109 mosok siy come dp look young reduc effect br assum,1
6762,news ah gerd covid 19 mild symptom alhamdulillah,1
6763,9 00 m vaccin dose 3 moderna 10 30 direct otw tangerang motor lampung wkwk,1
6764,ayu astrazeneca vaccin batch ctmav547 reusabl alhamdulillah safe,1
6765,receiv covid 19 vaccin pregnant second vaccin continu 13 week gestat,1
6766,prevent covid 19 250 resid class iia parepar prison ministri law human right south sulawesi given booster vaccin astra type,1
6767,ayu astrazeneca vaccin batch ctmav547 reusabl alhamdulillah safe,1
6768,ohyeah kind vaccin went pfizer yesterday doesn t hurt hand day,1
6769,covid 19 vaccin children 12 17 year old readi bpom said issu permit,1
6770,arm sore modern vaccin,1
6771,sinovac vaccin success,1
6772,350 000 pfizer vaccin dose direct sent central java,1
6773,vaccin mrna type like pfizer sam moderna aefi lower tast long s fatal s okay,1
6774,world cdc s latest report effect covid 19 vaccin latest news,1
6775,effect vaccin posit covid number covid jakarta real right,1
6776,astrazeneca vaccin provid higher protect vaksinasinasion,1
6777,advers event astrazeneca vaccin immun mild tangsel,1
6778,moderna vaccin began distribut general public week head bpom penni k lukito said effect,1
6779,2 time astrz vaccin effect yesterday peopl covid s okay m strong amen,1
6780,research doctor style sure effect vaccin data,1
6781,krekmaa nope pfizer expens haha new sinovac vaccin batch arriv,1
6782,ok vaccin 3 don t ask effect bodi like peopl covid said,1
6783,inject direct observ tabl amp result record tabl offic ask wait,1
6784,yes said earlier mayb bodi allerg astrazeneca vaccin right,1
6785,provax doesn t realiz abus antivax honest m sinopharm vaccin m,1
6786,come let s support acceler nation vaccin covid 19 free indonesia,1
6787,bpom said sputnik v vaccin given 18 year effect mild moder s,1
6788,oppos omicron sinovac review develop new covid 19 vaccin,1
6789,fda approv covid 19 vaccin known pfizer biontech market comirnati ok,1
6790,nay nay nay time effect vaccin sinov 28 day moderna 28 day old s astra,1
6791,spread covid 19 start increas new variant omicron govern issu kmbl,1
6792,don t diseas pfizer vaccin enter bodi feel like m go crazi fast tire mcm breath,1
6793,2nd moderna vaccin bus sciatica bus bodi fever finish eat feel better cook chew,1
6794,wow said vaccin indonesia recommend pfizer moderna amp astr,1
6795,yuhuu final 819 thousand dose pfizer vaccin arriv indonesia lol sinergimembangunri,1
6796,basic special taboo covid 19 vaccin thing avoid,1
6797,pzifer vaccin yesterday sinovac finish felt right begin inject didn t feel,1
6798,free sinovac vaccin main herb purwokerto octob 2 2021 regist link,1
6799,kind invest withdrawn indonesia mr head long term indonesia need,1
6800,life peopl destroy right peopl forc vaccin covid19 s,1
6801,kind invest withdrawn indonesia mr head long term indonesia need,1
6802,sinovac covid 19 vaccin safe children vaksinyuk vaksinamanhal,1
6803,vaccin septemb 18 2021 children 16 17 year old alhamdulillah today,1
6804,sinovac amp astrazeneca new booster vaccin news,1
6805,worri covid19 vaccin effect benefit vaccin far greater effect,1
6806,vaccin mrna type like pfizer sam moderna aefi lower tast long s fatal s okay,1
6807,oh sorri expos covid get vaccin effect mayb find better solut,1
6808,type vaccin astrazeneca safe reliabl accept countri world regist,1
6809,updat day modern vaccin hand like bar boxer world bro move littl hurt,1
6810,moderna good moodboost vaccin swear need,1
6811,pfizer moderna vaccin free effect general public t health worker,1
6812,school slave okay want travel far pfizer vaccin cost bring high,1
6813,member koramil 11 gembong carri phase 1 2 vaccin assist general public gem subdistrict,1
6814,kodim 0727 karanganyar implement covid 19 vaccin activ target general public dose 3 boster,1
6815,idi covid task forc guarante booster vaccin safe effect proke stop spread,1
6816,pfizer brand covid 19 vaccin effect mild,1
6817,brother kind vaccin pfizer sm moderna bro effect,1
6818,ema continu monitor review report new report case blood clot alleg,1
6819,encourag vaccin program group young peopl,1
6820,paid 2 vaccin vaccin m astrazeneca btw modern right,1
6821,aefi moderna vaccin wow huh yesterday vaccin eth hand sore,1
6822,updat condit astrazeneca booster vaccin fine complaint bodi doesn t,1
6823,laaah chase vaccin pke fine s crazi vaccin manufactur,1
6824,wkwkw ve vaccin month 1 s sinovac month told modern wait heart s readi,1
6825,pfizer moderna vaccin free effect general public t health worker,1
6826,good news pfizer s covid 19 vaccin guarante 100 percent effect children 12 15 year old,1
6827,m scare kid play gang ve vaccin 2 time strong sinovac,1
6828,cdc s latest report effect covid 19 vaccin,1
6829,wow hope right vaccin pfizer,1
6830,modern vaccin t cloth pain haven t shower day,1
6831,exist vaccin guarante safe use friend don t picki vaccin friend want sinovac pfiz,1
6832,call booster right vaccin 1 2 moderna,1
6833,astrazeneca vaccin general safe effect vaccin vaccin heal nation,1
6834,self vaccin good long vaccin given indonesia sinovac sin,1
6835,uh yeah go right away come vaccin place luckili haven t vaccin,1
6836,human reli reli god said new variant differ vaccin,1
6837,sinopharm type inactiv virus right sinovac choic az ade,1
6838,vaccin s okay work right away 2 day later feel nauseous eat week,1
6839,itagi sinovac astrazeneca effect opinion mild goe hospit die,1
6840,fyi type covid19 vaccin same good point effect symptom kipi vaccin,1
6841,sridiana 3va aefi case exampl direct link govern vaccin effect data show 2433 babi develop,1
6842,resid ask doubt pfizer astrazeneca vaccin minist health make sure s safe,1
6843,fyi type covid19 vaccin same good point effect symptom kipi vaccin,1
6844,vaccin don t work mayb complic modern vaccin end fever,1
6845,arriv 14th stage vaccin far indonesia receiv 3 million dose vaccin form,1
6846,alhamdulillah smooth effect covid19 vaccin vaksincovid19 vaksinsemarang semaranghebat,1
6847,tomorrow saturday modern vaccin fight build fight build don t know,1
6848,covid task forc guarante booster vaccin safe effect proke protect famili,1
6849,astrazeneca vaccin batch ctmav547 safe use,1
6850,hold hold m okay m quad ve vaccin astrazeneca wooyoung mingi ateezinla,1
6851,volunt hiv vaccin s modern will,1
6852,don t like vaccin sinovac ok lah,1
6853,moderna good moodboost vaccin swear need,1
6854,hand communiti parti expect contribut success vaccin program continu tighten,1
6855,school slave okay want travel far pfizer vaccin cost bring high,1
6856,laaah chase vaccin pke fine s crazi vaccin manufactur,1
6857,safest modern vaccin e jogo nek sinovac raiso,1
6858,alhamdulillah far sign effect s normal hope continu day 3,1
6859,updat condit astrazeneca booster vaccin fine complaint bodi doesn t,1
6860,nahhhh kannnn qikqikqik bdw info modern vaccin booster info yakkkk,1
6861,ceo moderna vaccin reveal shock fact covid 19 vaccin true indonesia readi,1
6862,pfizer moderna vaccin immun lifetim vaccinpf pfizer modern,1
6863,kid vaccin cie s don t live okay rest moderna,1
6864,fda approv covid 19 vaccin known pfizer biontech market comirnati ok,1
6865,yes work clinic earlier doctor work said modern vaccin new,1
6866,good better s like eu news buy 1 8 billion dose pfizer biontech vaccin,1
6867,indonesian economi grow indonesia better advanc countri,1
6868,pfizer pon 22 2 pon 24 right s vaccin ker vaccin hallway,1
6869,biontech pfizer general 100 effect vaccin children 12 15 year malaysianow,1
6870,vaccin ask health care provid like true complet sinovac vaccin 6 month later,1
6871,sinovac amp astrazeneca new booster vaccin news,1
6872,modern covid 19 vaccin contain unsaf ingredi circul video claim moderna s corona vaccin contain sm 10,1
6873,effect inject time sore mening umrah week covid vaccin wow na,1
6874,modern covid 19 vaccin contain unsaf ingredi circul video claim moderna s corona vaccin contain sm 10,1
6875,gebyar vaccin thousand success citizen vaccin pasaman visit covid gebyarvacsin,1
6876,moderna vaccin yesterday start night bodi felt warm feverish scar inject swollen sore,1
6877,jonathan isaac orlando magic refus vaccin s covid s possibl,1
6878,s true effect vaccin mayb die doesn t justifi argument,1
6879,far implement covid 19 vaccin gone smooth problem caus effect vaccin,1
6880,covaxin covid 19 vaccin safe children know effect,1
6881,hope countri quick follow footstep countri,1
6882,sinovac vaccin children age 6 11 year old food drug supervisori agenc bpom,1
6883,true covid 19 vaccin harm short term long term effect se,1
6884,ra1109 mosok siy come dp look young reduc effect br assum,1
6885,enci s western countri resourc kind studi quick s understand,1
6886,efficaci rate 50 84 percent better don t vaccin,1
6887,s okay long covid effect mother said co worker covid,1
6888,list food covid 19 vaccin reduc effect boost immun consum right food,1
6889,effect vaccin like general don t run school right,1
6890,sridiana 3va aefi case exampl direct link govern vaccin effect data show 2433 babi develop,1
6891,self vaccin good long vaccin given indonesia sinovac sin,1
6892,worri covid19 vaccin effect benefit vaccin far outweigh effect,1
6893,great pfizer talk initi said 6 month 2nd dose pig talk fli end,1
6894,free covid 19 vaccin locat south tangerang polic polic check term jakarta,1
6895,wow booster vaccin spark mall sold march 3rd info booster vaccin guy jak,1
6896,congratul amp thank aaron chia amp wow yik given best vaccin,1
6897,hmm ok ll saw info pfizer hey want 4th vaccin fast,1
6898,news 350 000 dose pfizer vaccin sent direct central java citrafm lubuklinggau,1
6899,s right sis 2 week ago rule booster vaccin come primari pfizer moderna,1
6900,far symptom effect haven t chanc v,1
6901,usual vaccin ask covid s better honest ask complaint,1
6902,vaccin astra sinovac got sinopharm anjg effect inject day night safe,1
6903,sinopharm vaccin isn t paid start privat compani pay vaccin employe right,1
6904,alhamdulillah smooth effect covid19 vaccin vaksincovid19 vaksinsemarang semaranghebat,1
6905,ayu astrazeneca vaccin batch ctmav547 reusabl alhamdulillah safe,1
6906,5 latest fact contamin case moderna vaccin japan,1
6907,regent west aceh spoken safe sinovac vaccin children age 6 11 year let s appli v program,1
6908,sinovac astrazeneca pfizer novavac vaccin success obtain indonesia,1
6909,8 33 p m beritasonora real world studi pfizer vaccin safeti research israel reveal ef,1
6910,basic special taboo covid 19 vaccin thing avoid,1
6911,expert covid 19 vaccin safe elder 80 year old effect,1
6912,man sir rose accord articl share vaccin old method,1
6913,far symptom effect haven t chanc v,1
6914,ui afternoon minn vaccin 1 amp 2 astrazeneca kind booster use rsui thank,1
6915,8 33 p m beritasonora real world studi pfizer vaccin safeti research israel reveal ef,1
6916,smntr az circul affix vaccin caus effect fever pain best u,1
6917,modern effect sinovac ordinari modern vaccin condit travel abroad sinovac,1
6918,effect moderna dose 2 vaccin real right,1
6919,revis laugh copidsemar duck yes s natur peopl,1
6920,decemb 29 2021 sinovac vaccin dose 1 don t use drama sit thank god s smooth proud,1
6921,member koramil 11 gembong carri phase 1 2 vaccin assist general public gem subdistrict,1
6922,scrific proven efficaci vaccin like moderna pfizer better sinovac effect,1
6923,far implement covid 19 vaccin gone smooth problem caus effect vaccin,1
6924,aefi moderna vaccin wow huh yesterday vaccin eth hand sore,1
6925,koko28 vaccin aefi effect piti pregnant women forc vaccin covid,1
6926,general chairperson chamber commerc industri said 28 413 compani regist covid 19 vaccin,1
6927,worri covid19 vaccin effect benefit vaccin far outweigh effect,1
6928,self vaccin good long vaccin given indonesia sinovac sin,1
6929,s okay dose 3 sinovac 2x vaccin later dose complet want inject use,1
6930,differ new drug vaccin general manufactur covid 19 vaccin,1
6931,moderna pfizer prepar special vaccin omicron variant click read,1
6932,vaccin ask health care provid like true complet sinovac vaccin 6 month later,1
6933,bhabinkamtibma babinsa ngrami villag activ assist vaccin stage general type sinovac vaccin,1
6934,answer vaccin better prevent cure vaccin better affect covid19 right,1
6935,sinovac valid vaccin proof safe qualiti test,1
6936,mui fatwa call contain pig legal use astrazeneca vaccin kabar24,1
6937,recent research shown inject pfizer moderna covid 19 vaccin pregnant lactat women effect,1
6938,4 india give emerg use permit vaccin latest news outsid moderna vaccin allow,1
6939,resid ask doubt pfizer astrazeneca vaccin minist health make sure s safe omicron countermeasur pro,1
6940,independ vaccin vaccin schedul 1 2 booster children general monday februari 28 2022 time 08 00,1
6941,mass vaccin covid 19 like great reunion press peopl pwi take care comfort ung,1
6942,350 000 pfizer vaccin dose direct sent central java infosemarang pfizer semarang vaksin,1
6943,astrazeneca vaccin k o inject right sinovac k o second inject,1
6944,sdf true second dose sinovac vaccin postpon vaccin run,1
6945,astrazeneca word vaccin self learn new variant right s shame got booster hmmmm,1
6946,indonesia ensur halal safe covid 19 vaccin,1
6947,doctor ensur effect covid 19 vaccin children mild tempovideo,1
6948,efficaci sinovac vaccin hasn t studi wide modern vaccin pfizer sinovac later,1
6949,new moderna nake sinjai vaccin reach 6 8 percent,1
6950,v1 v2 sinovac march wife taken 2 dose sinovac juli august live,1
6951,btwww let s vaccin immedi s necessarili 100 free covid19 virus vaccin,1
6952,albakri assalamuallaikum albakri ve read far,1
6953,don t forc amp damag human natur immun covid 19 vaccin efficaci clear,1
6954,guy rl doesn t want wife work marriag mas aka come ask kind work want marriag,1
6955,school slave okay want travel far pfizer vaccin cost bring high,1
6956,modern effect 1 sinovac don t expect effect hehe 2 2 hour post vacuum,1
6957,krekmaa nope pfizer expens haha new sinovac vaccin batch arriv,1
6958,astrazeneca vaccin provid higher protect vaksinasinasion,1
6959,gpp good moderna develop facil infrastructur vaccin research pandem,1
6960,ambo fit booster pfizer doh yb thank god x fever arm don t hurt mano cumo hungri sokmo ore m,1
6961,sinovac vaccin success,1
6962,efficaci level sinopharm s covid 19 vaccin product high siasatperkuatekonomiri,1
6963,far know vaccin use moderna hurt,1
6964,modern vaccin dose 2 effect pretti good ride bike eat ice,1
6965,idi covid task guarante boost vaccin safe effect proke,1
6966,latest studi say effect covid 19 vaccin pregnant women low covid covid19,1
6967,valid sinovac proof safe vaccin govern s decis use sinovac right,1
6968,covaxin covid 19 vaccin safe children know effect jokowi father develop,1
6969,inject direct observ tabl amp result record tabl offic ask wait,1
6970,today activ pfizer vaccin dose 1 super excit effect thirsti fast work senbud e,1
6971,morderna astra sinovac vaccin strong delta vaccin bodi,1
6972,ohyeah kind vaccin went pfizer yesterday doesn t hurt hand day,1
6973,research doctor style sure effect vaccin data,1
6974,far know got moderna booster health care vaccin s vaccin like pfizer week,1
6975,yes friend get excit modern vaccin,1
6976,sinovac vaccin n sinopharm vaccin recogn countri feel advanc hahahahaha,1
6977,cool inventor astrazeneca vaccin graduat lpdp,1
6978,rais hand wait pfizer vaccin instead sinovac astrazeneca new news vaccin,1
6979,s okay s month usual 2 3 month dose,1
6980,pfizer start test latest version covid 19 vaccin combat omicron variant,1
6981,vaccin don t work mayb complic modern vaccin end fever,1
6982,idi covid 19 task forc guarante booster vaccin safe effect jagaprokesnvaccin indonesiasehatindonesiahebat,1
6983,doc s vaccin s sinovac right day peopl ask vaccin brand ask skinker brand bro s prestig,1
6984,public enthusiasm particip covid 19 vaccin high vaccin heal nation,1
6985,public enthusiasm particip covid 19 vaccin high vaccin heal nation,1
6986,s okay like 1 n 2 sinopharm 3rd az don t surpris az vaccin posit s feverish,1
6987,08 10 wib trijaya fm thank success vaccin singapor immedi allow citizen mask singapor men,1
6988,modern googl mrna 1273 far know report,1
6989,use pfizer moderna agre use sinovac efficaci infect clear,1
6990,good news 819 thousand dose pfizer vaccin arriv indonesia haven t vaccin hurri,1
6991,covid 19 vaccin updat smooth amen tbk,1
6992,smallpox vaccin live virus technolog live attenu vaccin s,1
6993,laaah chase vaccin pke fine s crazi vaccin manufactur,1
6994,year vaccin sinovac year modern booster said mom don t know vaccin,1
6995,cool inventor astrazeneca vaccin graduat lpdp,1
6996,far venezuela allow use russian covid 19 vaccin sputnik v compani s product,1
6997,man mr rose sinopharm mima read articl vaccin,1
6998,vaccin septemb 18 2021 children 16 17 year old alhamdulillah today,1
6999,turn second modern vaccin hot cold right,1
7000,alhamdulillah today got booster vaccin got pfizer kipi safe inject arm get thinner,1
7001,don t sinovac bro s better pfizer best efficaci compar vaccin,1
7002,gae ask vaccin dose 1 2 moderna need booster vaccin kind modern,1
7003,effect vaccin benefit failur proud failur dr bangar,1
7004,public enthusiasm particip covid 19 vaccin high vaccin heal nation,1
7005,revis laugh copidsemar duck yes s natur peopl,1
7006,hello want ask provid modern vaccin vaccin process foreign,1
7007,emil pakd jokowi s success includ procedur handl covid secur vaccin stock help s,1
7008,uh yeah go right away come vaccin place luckili haven t vaccin,1
7009,pfizer s covid 19 vaccin appear high effect prevent symptomat infect primari un,1
7010,m annoy 1 person nag blabla bla bla bla bla bla bla bla sinovac vaccin okay s anti sinovac s rese,1
7011,coordin meet declar vaccin pregnant women kie implement vaccin activ health worker pregnant women,1
7012,want modern vaccin campus come notif sudden vaccin wow haven t taken shower,1
7013,daili covid updat 29 2021 1 near 50 adult vaccin indonesia 2 vaccin m,1
7014,hold hold m okay m quad ve vaccin astrazeneca wooyoung mingi ateezinla,1
7015,biontech pfizer pfe n covid 19 vaccin like offer strong protect p,1
7016,need worri type covid 19 vaccin indonesia safe risk effect small journal sore,1
7017,good news pregnant women mrna base covid19 vaccin pfizer moderna proven safe pregnant women,1
7018,research doctor style sure effect vaccin data,1
7019,gebyar vaccin thousand success citizen vaccin pasaman visit covid gebyarvacsin,1
7020,exist vaccin guarante safe use friend don t picki vaccin friend want sinovac pfiz,1
7021,open use certain vaccin like moderna pfi s said inject hand hurt,1
7022,accord key success indonesian govern maintain current condit includ public awar,1
7023,modern effect 1 sinovac don t expect effect hehe 2 2 hour post vacuum,1
7024,effect covid 19 vaccin mother gave birth babi eye tail right,1
7025,wore mask ask modern vaccin maeennn,1
7026,9 00 m vaccin dose 3 moderna 10 30 direct otw tangerang motor lampung wkwk,1
7027,latest news fals australian hospit patient vaccin effect,1
7028,new research 100 effect pfizer vaccin covid teen,1
7029,pay attent case like don t continu intensifi safe vaccin safe vaccin effect,1
7030,sure vaccin free covid19 m fact health student,1
7031,paid 2 vaccin vaccin m astrazeneca btw modern right,1
7032,fyi vaccin program indonesia general carri sinovac vaccin,1
7033,don t fool slogan halal safe covid19 vaccin hasn t pass clinic trial,1
7034,covid 19 vaccin children 12 17 year old readi bpom said issu permit,1
7035,studi pfizer moderna corona vaccin safe pregnant women,1
7036,sweesal govern fast sis don t want sinopharm gotong royong vaccin vaccin,1
7037,huwaw unin thought offic lol hahaha nope got bro,1
7038,pfizer start test latest version covid 19 vaccin combat omicron variant,1
7039,astrazeneca vaccin safe health offic wait offici letter,1
7040,rais hand wait pfizer vaccin instead sinovac astrazeneca new news vaccin,1
7041,good morn plner sinovac vaccin storag 2 8 c moderna vaccin storag 2 8 c cell,1
7042,fyi type covid19 vaccin same good point effect symptom kipi vaccin,1
7043,astrazeneca vaccin provid higher protect vaksinasinasion,1
7044,vaccin ask health care provid like true complet sinovac vaccin 6 month later,1
7045,klang valley 100 dose vaccin petal jaya soft,1
7046,modern covid 19 vaccin produc pandem circul articl onlin amp social media upload modern covid 19 vaccin,1
7047,hello admin tomorrow stock modern vaccin estim thank,1
7048,astrazeneca vaccin provid higher protect vaksinasinasion,1
7049,wow s fast s peopl sinovac busi get date wonder sister t,1
7050,real world studi pfizer vaccin safeti isra studi reveal effect pfizer vaccin t,1
7051,moderna announc tuesday covid 19 vaccin safe effect prevent,1
7052,astrazeneca golden citizen kuala lumpur kingdom need guarante astrazeneca vaccin inject,1
7053,gibran claim covid control solo better citi central java accord gibran hari raya,1
