,data,label
3232,sama aja kok aku pikir waktu karena vaksin kurang fit habis lembur pulang tengah malam,-1
3233,dinkes oke terima kasih info tadi mau vaksin boost,1
3234,vaksin booster pfizer tahan lawan omicron lama 4 bulan studi jelas klik baca,1
3235,amerika izin vaksin pfizer anak 5 11 tahun,0
3236,nah aku dah dapet tiket vaksin cari pfizer,0
3237,akhir kena omicron hari 12 sejak gejala 2 feb lalu udh vaksin 3 pfizer tdk alami demam tinggi,-1
3238,11fess guys di solo vaksin pfizer ada ga,0
3239,itb guys yg tau tempat vaksin pfizer bandung,0
3240,info vaksin booster dongg jabodetabek kalau pfizer,0
3241,info vaksin dosis 2 pfizer jakarta dongg,0
3242,yes pfizer gue sih lumayan parah liz demam 3 hari terus bapil bapil nya gatau karna vaksin apa emang flu aja,-1
3243,pagi pagi mumpung libur cek website victory cari tanggal vaksin booster hari bisa milih jenis vaksin,0
3244,yg tau vaksin booster pfizer daerah jakarta bogor depok dmn gaa,0
3245,hah korea vaksin berapa kali anjir barusan yang bikin ig story kata 5th pfizer d,1
3246,salesnya sinopharm jago ya jual vaksin mahal 30 dosis efikasi rendah sini apa kom,1
3247,lihat info apa saya bagi luhut janji vaksin mandiri sinopharm masuk 2 juta bulan depan,0
3248,jauh ada jumlah pabrikan telah mulai uji klinis vaksin corona anak salah satu vaksin sino,1
3249,iran terima vaksin sinopharm mati covid 19 lewat 60 ribu,-1
3250,jantan pm hungary negara beli 5 jenis vaksin masuk pfizer moderna sanggup cucuk sinopharm,1
3251,hongaria mulai beri vaksin asal tiongkok buat china national pharmaceutical group co ltd sinopha,0
3252,ba emang korporasi ya beli langsung vaksin jual and gimana dng berita yang dulu kata mode,1
3253,ahli politik ni semua most of them nak ambil vaksin yg baik high quality aje vaksin yg buruk,1
3254,6 644 usaha ikut vaksinasi mandiri bio farma siap vaksin sinopharm moderna,1
3255,covid 19 nakes zimbabwe enggan suntik vaksin sinopharm,0
3256,iran lapor baru terima vaksin covid 19 sinopharm,1
3257,vaksin mandiri beda vaksin gratis bio farma datang vaksin sinopharm moderna,1
3258,terima gelombang pertama vaksin sinopharm buat tiongkok lawan covid 19 kamis 25 2 malam argenti,1
3259,rencana ada empat merek vaksin bakal guna program vaksin mandiri vaksin pr,0
3260,arti vaksin mandiri pakai moderna sinopharm sputnik,1
3261,program mandiri kimia farma impor vaksin sinopharm moderna,0
3262,bolivia mulai gera vaksinasi besar sejarah negara guna vaksin buat tiongkok sinoph,1
3263,ler benar tengah decide nak amik vaksin kat malaysia dubai kat dubai sinopharm,1
3264,kimia farma jadi mportir vaksin sinopharm moderna program vaksinasi mandiri,0
3265,sinopharm produk guna vaksin mandiri punya efikasi lebih baik sinovac vaksin pro,1
3266,ada vaksin sinopharm laku pt kimia farma selaku anak usaha holding farmasi bumn,0
3267,ada vaksin sinopharm laksana pt kimia farma selaku anak usaha holding farmasi bumn,0
3268,kait jenis vaksin covid 19 akan guna vaksinasi gotong royong pihak mulai jajak lak,1
3269,lagi vaksin mandiri yg rencana kan ngambil sinopharm moderna masuk deal awal,0
3270,yg vaksin mandiri luhut dapat komitmen 30 juta dosis utk 15 juta orang sinopharm,0
3271,kalang usaha sedang laku bahas lebih lanjut kait program vaksinasi mandiri,0
3272,kadin 7 000 usaha daftar vaksin gotong royong guna vaksin sinopharm moderna,0
3273,ba aintover kata swasta mau bantu gak pakai csr buat distribusi lalu vaksin mandiri l,0
3274,kimia farma impor vaksin sinopharm moderna vaksinasi mandiri semua halaman merdeka,0
3275,jadi ada pilih jenis vaksin ada pilih range harga vaksin ingin jelas gw pilih yg d,0
3276,nih pak nyari vaksin perintah bikin deal meri,0
3277,palestian terima bantu upa vaksin covid 19 bermerk sinopharm negara cina berita lengkap,1
3278,vaksin covid 19 sinopharm sumbang tiongkok tiba etiopia,0
3279,kamu kerja sinopharm kan vaksin gratis dong hey tetap beli,1
3280,tegas bahwa vaksin merah putih hrs segera kejar krn jadi vaksin no wahid yg,-1
3281,hayat vax rupa vaksin kembang sinopharm g42 abu dhabi,0
3282,china bantu palestina kirim 100 000 dosis vaksin covid 19 sinopharm itu bantu luas kampanye aw,0
3283,tak kurang 17 300 usaha ikut dukung ada vaksin program vaksinasi gotong royong ini p,1
3284,kait sinopharm kata honesti pihak pasu 15 juta dosis vaksin hingga quartal ii 2021,0
3285,otoritas palestina terima 100 ribu dosis vaksin virus corona covid 19 buat china sinopharm,0
3286,sinopharm tingkat produksi vaksin covid 19 pabrik baru aabu dhabi,1
3287,kemenkes palestina kabar terima guna sinopharm guna darurat,0
3288,china sumbang 100 ribu vaksin covid 19 sinopharm palestina,0
3289,investasi spt tidak tarik indonesia pak kepala jangka panjang indonesia memerl,-1
3290,kampanye vaksinasi covid 19 gelar otoritas palestina mulai bulan telah terima ribu vaksin c,0
3291,sinopharm kembang vaksin covid19 lebih kuat coronavac trtmelayu,0
3292,palestin terima 100 000 dos vaksin sinopharm sumbang china ismaweb,0
3293,venezuela jauh baru beri izin guna vaksin covid 19 produksi rusia sputnik v vaksin,1
3294,bio farma datang 15 juta dosis vaksin sinopharm vaksinasi gotong royong,0
3295,vaksin sinopharm tiba ramal,0
3296,sinopharm produksi vaksin covid 19 pabrik baru abu dhabi,1
3297,menteri luar negeri uea sheikh abdullah bin zayed al najyan kata proyek akan bantu upaya internasional,-1
3298,usaha uea produksi vaksin covid 19 sinopharm china by,0
3299,kerja sama rupa luas diplomasi china kawasan teluk,0
3300,usaha uea produksi vaksin covid 19 sinopharm china,0
3301,vaksin sinopharm bakal produksi massal uea ingat gak gratis,-1
3302,betul mas skrg vaksin cuma 2 sinovac amp az pun udah tentu siapa yg d,1
3303,kalau dah complete vaksin sinopharm balik dr oversea kena kuarantin hotel dpat ara,1
3304,nungguin nih nama nama bayi tema vaksin sprti samuel astrazeneca abdurahman sinovac satrio sinopha,0
3305,uae china lancar projek hasil vaksin sinopharm,1
3306,yg vaksinasi gotong royong dua kandidat vaksin nih sinopharm sputnik pilih mana,0
3307,jumlah vaksin covid 19 buat sinopharm sumbang tiongkok darat sudan klik video u,0
3308,sinovac kembang vaksin corona sinopharm ikut uji perlu sunti booster atas varian,0
3309,uae china lancar projek hasil vaksin sinopharm berita hari,1
3310,bhdunia projek tambah nilai usaha depan covid 19,0
3311,uni emirat arab jadi negara pertama produksi vaksin sinopharm china luar negeri sepakat yan,1
3312,produksi komersial vaksin sinopharm china mulai april datang,0
3313,sinopharm perlu uji coba tentu penting sunti kuat vaksin covid 19,1
3314,sinopharm kaji uji coba perlu vaksin kuat covid 19,1
3315,vaksinasi mandiri cukup baik asal vaksin beri sama yang guna indonesia baik sinovac sin,1
3316,jadi vaksin guna perintah sinovac astrazeneca novavax pfizer kalau vaksin gotong r,0
3317,bagi org rasa stlh dpt vaksin lapar ngantuk yg sinovac sinopharm,0
3318,iya sepakat btw sinopharm amp moderna apa betul datang yg klaim vaksin mandiri udah mulai,1
3319,vaksin gotong royong perintah rencana pilih sinopharm sputnik beritajogja jogja,0
3320,vaksin gotong royong perintah pilih sinopharm sputnik,0
3321,jauh venezuela izin guna vaksin covid 19 buat rusia sputnik v produksi usaha,1
3322,yakin perintah bisa laku vaksinasi 1 juta hari dirut biofarma sebut mulai a,1
3323,tunggu ada panggil vaksin mungkin datang utk vaksin mandiri guna,0
3324,akhir maret pakistan terima 1 juta dosis vaksin covid 19 china,0
3325,vaksinasi gotong royong beda program vaksin gratis perintah jenis vaksin guna adala,0
3326,ri baca arti 1,0
3327,a ri yg kelitik sebut scr s,0
3328,ri s,0
3329,indonesia mohon tanya vaksin yg guna utk program gotong royong benar sinopharm benark,1
3330,kata vaksin mandiri gotong royong hrs pusat lalu bio farma freeport kok mes langsung sop,-1
3331,freeport pesan 70 ribu dosis sinopharm vaksinasi mandiri freeport rencana tambah jumlah vaksin,0
3332,nah klo berita td sih cuma 2 merk buat vaksin gotong royong kurang paham jg sih sip lah,0
3333,hati kalo sinovac arti bukan usaha gotong royong vaksin gotong r,0
3334,nyata masuk yg mandiri sorry sorry salah ingat,-1
3335,negara2 arab asia tenggara punya alternatif vaksin sinovac sinopharm lebih ga pusingin soal masalah vaksin az,1
3336,ri terbit izin guna darurat emergency used authorization eua vaksin produksi asal bei,0
3337,siap pakai ri harga vaksin sinopharm kira rp 2 16 juta per 2 dosis,1
3338,bpom pasti vaksin sinopharm aman,1
3339,yg nanya kira2 arti dr twit bpom br aja keluarin tuju dadak utk guna vaksin covid,0
3340,badan pom terbit eua vaksin sinopharm daftar,0
3341,vaksin covid 19 sinopharm produksi china dapat izin badan awas obat makan bpom guna,1
3342,efikasi 78 02 bpom keluar izin edar darurat vaksin covid 19 sinopharm kimia farma distributor,0
3343,lawan pandemi bpom terbit izin guna darurat vaksin sinopharm pd 29 april 2021 dgn no eua 2159,0
3344,badan pom terbit eua vaksin sinopharm,0
3345,monggo vaksin mandiri a k a gotong royong kantong izin bpom 15 juta sinopharm siap vaksin gotong royong,1
3346,izin darurat vaksin sinopharm beri,0
3347,badan awas obat makan bpom terbit izin guna darurat emergency use authorization eua u,1
3348,indonesiahariini waspada mutasi covid 19 india,0
3349,482 400 dosis vaksin jenis sinophram rupa pertama indonesia,1
3350,dasar hasil evaluasi timbang risiko masa pandemi bpom terbit izin guna darurat vaksin,0
3351,bpom terbit izin guna darurat vaksin sinopharm lawan pandemi,0
3352,izin vaksin sinopharm terbit efikasi 78 persen,0
3353,482 400 dosis vaksin sinopharm tiba indonesia,0
3354,bpom terbit izin guna darurat vaksin sinopharm,0
3355,hasil uji klinik laku uni emirat arab vaksin sinopharm milik efikasi 78 persen,0
3356,aku nak box nya dalam ada kfc family set vaksin sinopharm 2 set siap jarum cucuk nya sekali s,1
3357,lawan pandemi dasar hasil evaluasi timbang resiko masa pandemi bpom menerbitk,0
3358,bpom terbit ijin guna darurat vaksin sinopharm jokowi lawan pandemi,0
3359,bpom terbit izin guna darurat vaksin sinopharm 29 april 2021 nomor eua 2159000143a2,0
3360,bpom terbit izin guna darurat vaksin sinopharm perintah presiden terus laku vaksinasi de,0
3361,kepala bpom dr penny lukito kata bpom terbit izin guna darurat vaksin sinopharm 29 april 2021,0
3362,bpom terbit izin vaksin covid 19 jenis sinopharm jakarta badan awas obat mak,1
3363,vaksin sinopharm tuju bpom efikasi 78 persen,0
3364,bpom terbit izin guna darurat vaksin sinopharm 29 april 2021 dasar hasil evaluasi pertimb,0
3365,indonesia datang hampir tengah juta vaksin sinopharm,1
3366,lebih 70 000 dosis vaksin sinopharm distribusi optimisbangkitkannegeri,1
3367,sektetaris usaha pt kimia farma kata lebih 70 000 dosis vaksin sinopharm distribusi ma,0
3368,tiongkok produsen obat tiongkok sinopharm akhir terbit hasil dari uji coba fase 3 vaksin covid 1,0
3369,1 juta dosis vaksin bentuk jadi produksi sinopharm mana 500 ribu rupa hibah perintah uni emirat,0
3370,wah berita darimana lihat awal2 pandemi wuhan masker yg ada dunia ini semua,1
3371,dgn datang vaksin tahap 14 maka indonesia terima 3 jt dosis vaksin bentuk jd produksi sinovac,0
3372,datang vaksin tahap 14 maka indonesia terima 3 juta dosis vaksin bentuk jadi sinovac 6,0
3373,kalau kata dokter kantor salah satu vaksin program gotong royong sinopharm mungkin dapet lain,0
3374,vaccine update pakai vaksinasi gotong royong vaksin sinopharm sebut milik tingkat efikasi tinggi,0
3375,kayak deh le vaksin gotong royong buat swasta belum lancar distribusi dosis aja,-1
3376,indonesia datang vaksin tahap 14 total ini indonesia terima 3 juta dosis vaksin bentuk j,0
3377,disclaimer az tripsin ni mui mui memberitahu sinopharm ada tripsin bila satu har,0
3378,datang vaksin tahap 14 indonesia terima 3 juta dosis vaksin bentuk jadi produksi sinovac,0
3379,vaksin sinopharm milik tingkat efikasi tinggi,1
3380,efikasi vaksin sinopharm capai 78 02 persen,0
3381,datang vaksin tahap 14 saat indonesia terima 3 juta dosis vaksin bentuk jadi produksi sinov,0
3382,1 juta dosis vaksin bentuk jadi produksi sinopharm 500 ribu rupa hibah perintah uni emirat arab,0
3383,efikasi skor vaksin sinopharm capai 78 global catat data usia 60 tahun atas cukup egckultweet,0
3384,vaksin sinopharm mirip sinovac hal guna virus diinaktivasi vaksin guna virus,0
3385,sinopharm rupa vaksin kembang beijing bio institute of biological products bbibp merupaka,0
3386,waktu dekat para kerja kantor bagi dapat gilir vaksinasi dua macam vaksin y,1
3387,erick thohir pede ekonomi tumbuh 4 5 akhir 2021,0
3388,tingkat efikasi vaksin covid 19 produksi sinopharm golong tinggi siasatperkuatekonomiri,1
3389,ri datang vaksin sinopharm jamin aman mutu khasiat,1
3390,sekretaris usaha pt kimia farma ganti winarno kata lebih 70 000 dosis vaksin sinopharm,1
3391,yang mau baca lebih lanjut studi vaksin sinopharm linknya yaa,1
3392,kabar baik program vaksinasi gotong royong vaksin sinopharm salah satu yang guna t,1
3393,ri datang vaksin sinopharm erick thohir jamin aman mutu kha,1
3394,kimia farma impor 7 5 juta dosis vaksin sinopharm,0
3395,vaksin sinopharm guna indonesia program vaksinasi gotong royong sejak 18 mei 2021,0
3396,they got it from uae sinopharm which malaysia tak pakai dorang 2000 doses and dekat kerab,1
3397,ribu karyawan media group dapat sunti vaksin sinopharm lalu kerja sama kimia farma kary,0
3398,kalo manjur sinophram lebih tinggi sinovac knp ko perintah ngotot bgt sen sinovac nusantara kalo,1
3399,kimia farma siap datang 7 5 juta vaksin sinopharm vaksinasi gotong royong,1
3400,dukung perintah bangladesh program vaksin spring sprout tiongkok luncur sabtu 29 5,0
3401,lebih 70 000 dosis vaksin sinopharm distribusi usaha laku vaksinasi gotong r,1
3402,vaksin sinopharm ini milik efikasi 78 02 sama indonesia,0
3403,kimia farma siap datang 7 5 juta vaksin sinopharm vaksinasi gotong royong kimia farma menandatangan,1
3404,vaksin sinopharm gmn dok please kabar baik,1
3405,bukan vaksin gotong royong gotong royong pake sinopharm lagi kalo gotong royong gak goblok kali,1
3406,efek vaksin ga enak banget bikin demam meriang ga nafsu makan hari gw rasa syukur karna da,-1
3407,rs sby udh yg buka vaksin covid gotong royong pake sinopharm hrg bawah 1jt 2x dosis,0
3408,vaksin gotong royong sinopharm min,0
3409,vaksin sinopharm,0
3410,selamat malam dasar publikasi twitter setkab ri 20 juni 2021 a l dg datang vaksin tahap 1,1
3411,iya maksud apa kaya ujicoba dua vaksin misal az sama sinovac sinopharm yang lain gitu,0
3412,kantor aku dapetnya sinopharm gotong royong buat expatnya bisa dapet yg dari gotong roy,0
3413,vaksin sinopharm yg gue tau karyawan2 grup rge bakrie udah banyak yg daftar kayak,1
3414,jumat vaksin sinopharm skrg flu tambah pms moga ga drop gw takut asli deh,-1
3415,sinopharm gin ga soal 4 hari vaksin 2 saya papar semua orng,0
3416,pilih vaksin covid 19 makin agam pfizer masuk indonesia agustus 2021 vaksin ya,1
3417,vaksin covid batas kadaluarsa data yg sinovac 105jt dosis astrazaneca sinopharm total 128 7jt v,0
3418,aku vaksin kantor min nakesnya dateng kantor pakai astrazeneca baru dosis pertama dos,1
3419,alhamdulillah udah dpt bsk jdwl vaksi dua kantor dpt vaksin sinopharm,0
3420,haseum sinopharm dr vaksin 1 2 jarak brpa lama,-1
3421,datang vaksin tahap 18 maka hingga ini terima indonesia 118 7 juta dosis va,0
3422,kalo vaksin usaha tau gue sinopharm min kantor outsource dulu makenya sih kalo gotong royong,0
3423,adnan kerja mas dapet vaksin sinopharm,0
3424,sinopharm min kantor beli vaksin gotong royong pakenya sinopharm,0
3425,suami vaksin sinopharm min gaada efek yg rasa samsek cuma gel biasa lengan yg suntik,-1
3426,baru tadi sing ikut vaksin jalur vaksin gotong royong kerjasama ma perbanas para banker pak,0
3427,pfizer masuk indonesia agustus 2021 vaksin yang lebih dulu masuk sinovac astrazeneca sop,1
3428,awal yg gotong royong mau dapet yg vaksin sinopharm tp diutamain yg area jakarta sm karawang d,1
3429,rusli alhamdulillah prof pake vaksin sinopharm 2 dosis,0
3430,sdh vaksin vaksin sinopharm tenang karena vaksin buat cara methoda yg benar l,1
3431,cepat program vaksinasi gotong royong semangat kolaborasi capai kebal komunal indonesia,-1
3432,ridwan kamil sambut baik hibah 121 ribu dosis vaksin sinopharm raja uni emirat arab sindonews,0
3433,konklusi pilih vaksin buat yg bukan pfizerbnt duluan vaksin salah satu az,1
3434,sama efek samping well nyata aja udah keliru kalo vaksin sama aja lu ga pake az b,-1
3435,kalo semua vaksin sama aja nakes vaksin 3 nya gak sinovac btw org yg pro vaksin akhirn,0
3436,khofifah pasti vaksin sinopharm sedia pekan depan,1
3437,bingung aku vaksin sinopharm asli sinopharm bukan sinovac,-1
3438,datang 1 5 juta dosis vaksin sinopharm tambah sedia vaksinasi gotong royong,1
3439,dapet solusi vaksin buat ortu kalo gak az pake sinopharm mudah mudah aja bisa bagi az bulan september,1
3440,mba kalo yg pake sinopharm dapet sertifikat vaksin pedulilindungi ngga,0
3441,man,0
3442,man nih artikel mufti menk pake sinopharm,0
3443,man gak percaya sinovac sih kalo vaksin bharat yg india punya pilih bharat kalo,0
3444,man anda pak rose krn artikel yg share atas vaksin yg buat pk cara lam,1
3445,man pak rose pake sinopharm mima baca artikel cara buat vaksin,1
3446,kak pake vaksin sinopharm kantor bayar sendiri,0
3447,untung mungkin yg vaksin pake sinopharm trus booster pake sputnik az vaksin nusantara wkwkwk,1
3448,ajaa mata lihat vaksin buat pada saat lebih condong pilih 1 sputnik 2 sinopharm 3 nusantara,1
3449,sambut datang 1 5 juta vaksin sinopharm kolaborasi terus dorong by viva,0
3450,indonesia datang 1 5 juta dosis vaksin sinopharm,0
3451,1 5 juta dosis vaksin sinopharm tambah sedia vaksinasi gotong royong,0
3452,1 5 juta dosis vaksin sinopharm gotong royong tiba indonesia,0
3453,rusli iya prof pernah bilang kalo vaksin mau pake sinopharm anda prof vaksin d,1
3454,indonesia datang 1 5 juta vaksin jadi merk sinopharm tiba bandara internasional soekarno hatt,0
3455,1 5 juta dosis vaksin sinopharm tambah sedia vaksinasi gotong royong jakarta per,0
3456,redd benar vaksin sinovac sinopharm buat cara crash program cara yg baku layak,1
3457,laksana vaksin gotong royong indonesia datang 1 5 juta dosis vaksin sinopharm,0
3458,singapura mah parebut vaksin sinopharm didieu mah haratis tungtung na mah gaewean branding jeung marketing,0
3459,vaksin yg datang indonesia ada berapa banyak yaa yg ane tau sinovac astrazeneca buat masyarakat s,1
3460,datang kali maka ada 7 5 juta dosis vaksin sinopharm terima indonesia,0
3461,1 5 juta dosis vaksin sinopharm vaksinasi gotong royong tiba indonesia,0
3462,hudhi kan dah bilang buru ikut vaksin lama vaksin yg bener sinovac sinopharm astrazeneca,1
3463,vaksin moderna nakes sinopharm difabel sedia pekan depan jatim,1
3464,capai herd immunity vaksin sinopharm vaksin merek lain jadi bukti sedia vaksin,1
3465,terima hari yang rupa vaksin sinopharm rupa bagi vaksin gotong royong tutur vaksinasi g,0
3466,hari kita indonesia datang vaksin covid 19 besar 1 5 juta dosis tara 750,0
3467,1 5 juta dosis vaksin sinopharm tahap 31 tiba vaksinasi gotong royong banyak 1 5 juta dosis vaksin sinopha,0
3468,vaksin sinopharm jempalik,0
3469,vaksinasi gotong royong rupa opsi tambah masyarakat khusus korporasi karyawan keluarga juga p,1
3470,nigeria prioritas 4 vaksin covid masuk sinopharm,0
3471,sinopharm g42 kerja sama kimia farma perintah target vaksin merah putih produksi ta,0
3472,sinopharm gel banget sampe bengkak lengan sama bekas sunti vaksin pertama sampe nimbulin bisul gitu masa,1
3473,ragu vaksin covid 19 halal begini fatwa mui soal astrazeneca sinopharm pfizer vaksinasi infovaksin,0
3474,19 bentuk upaya kurang risiko papar virus dapat 6 jenis vaksin telah distribusi,-1
3475,rusia klaim efikasi sputnik v hingga 95 persen lawan infeksi covid 19 sejak bagai jenis vaksin lainn,-1
3476,hewan tetapi kabar hasil uji praklinik kurang dapat respon masyarakat dim,1
3477,untung teliti hasil cipta vaksin covid 19 sejak beberapa bulan lalu perintah,-1
3478,ada 7 jenis vaksin aman sudah lalu uji klinis bpom siap vaksinasi masyarakat s,1
3479,r3y4l gantung vaksin apa dulu klo first vaksin sinopharm hrs 3x variant pertama uae jg 3,1
3480,mui tegas vaksin edar indonesia mulai sinovac astrazeneca sinopharm moderna hingga,-1
3481,majelis ulama indonesia mui tegas vaksin edar indonesia mulai sinovac astrazeneca s,-1
3482,datang vaksin luar negeri lalu kerjasama usah china sinovac g42 sinopharm da,0
3483,jangan ragu vaksin sinovac sinopharm ampuh tangkal covid 19 varian delta vaksin sino,1
3484,banding negara edar vaksin sinovac sinopharm china rupa suatu salah apabila pemerint,-1
3485,bahan baku vaksin catat 73 500 000 vaksin jadi diri atas 3 000 000 dosis vaksin sinovac,-1
3486,segera atas bila sakit alami buru sangat cepat vaksinasi rupa salah satu cara penc,1
3487,sinovac vaksin covid 19 bio farma bahan baku sinovac astrazeneca sinopharm moderna pfizer sputnik v,-1
3488,adapun tujuh vaksin sudah dapat eua bpom sinovac vaksin covid 19 pt bio farma astrazeneca sin,1
3489,negara hadir jawab atas rasa cemas limut seluruh duduk bumi sinovac sinopharm cin,0
3490,koko28 aja dok vaksinasi covid 19 kala tanggung bpjs sehat vaksinasi rutin bayi balita,1
3491,pilih obat sesuai kondisi pasien tingkat parah bagai strategi kembang v,0
3492,vaksin covid 19 sinovac vaksin pertama guna indonesia 7 vaksin sudah guna ind,0
3493,indonesia sekarang dapat beberapa jenis vaksin contoh biofarma astrazaneca sinopharm m,0
3494,vaksin tiga antara sinovac sinopharm cansino telah distribusi bagai dunia te,0
3495,lebih jauh badan awas obat makan bp pom beri izin guna darurat eua beberapa,1
3496,bioparma vaksin sinopharm sama aja kaya sinopac,0
3497,gantung vaksin nya nder kamu jenis vaksin apa kalau sinovac sama moderna jarak 28 hari sinoph,0
3498,sepakat anda heran kenapa ormas parpol ri ada,0
3499,guna vaksin astrazeneca sinopharm pfizer atas covid 19 mui sampai guna,0
3500,indonesia datang juta juta vaksin luar negeri sinovac astrazeneca sinopharm moderna pfizer,-1
3501,son of odin sinovac sinopharm vaksin buat mana cocok ga negara produsen dg us arab us hubungann,0
3502,just info buat kemarin vaksin sinovac sinopharm arab saudi ga percaya vaksin maka kalau ma,0
3503,mui sebut vaksin astrazeneca sinopharm pfizer guna ada darurat,0
3504,pihak kini prioritas 5 vaksin sudah dapat ijin guna daraurat who sinovac s,0
3505,sy mau tanya vaksin gotong royong dg sinopharm sudah guna layan,0
3506,vaksin astrazeneca sinopharm pfizer sebut haram mui sinovac nyata halal,1
3507,sosok curi mayat kanibal sumanto suntik vaksin covid 19 dosis pertama sumanto suntik vaksin sinopharm,1
3508,lantas darimana indonesia dapat vaksin banyak perintah sendiri impor beberapa vaksin luar neg,1
3509,kalau halal jangan cari haram kalau halal cari yang baik vaksin sin,1
3510,mati vaksin utama 1 cambodia coronavac bbibp corv azd1222 booster shot mula august 2021 u,1
3511,finally gue dah vaksin moderna sinovac astrazeneca sinopharm pfizer semua dah gue coba nih lengkap selengkap2nya,1
3512,uni emirat arab sinopharm vaksinasi booster rencana sunti kuat 20 september 2021 terima v,1
3513,lantas kapan vaksinasi dosis dua ikut interval waktu telah tentu vksn dosis 1,0
3514,boro2 soal ekonomi vaksin sinopharm banyak yg blom injeksi kan kwatir kadaluarsa gratis kan,1
3515,jumlah vaksin sinopharm cukup banyak yg suntik banyak banget kalo byk yg kedaluarsa eman eman,1
3516,memang tolak hadir vaksin covid sejak jenis vakasin vaksin belum sinovac sinopharm astrazeneca,0
3517,alas dua ialah alternatif siap hadap jadi langka vaksin masa me,1
3518,kalau masalah beda jelas detail vaksin sinova sinopharm astrazeneca moderna 4 macam sudah,0
3519,program vaksinasi covid 19 indonesia dosis vaksin suntik dasar merek per 24 agustus 2021 sino,0
3520,yg udh vaksin sinopharm pas lg hamil trimester 2 efek apa masalah aku maghkronis sm darah lg,1
3521,kocak btw tempat vaksin w kemaren cuma sedia sinovac buat umum sama sinopharm buat disabilitas gitu yg nyari v,1
3522,yg laim vaksin kalo ga astra sinovac gue dapetnya sinopharm anjg efek suntik siang malem aman lah,1
3523,coronavac vaksin corona sinovac moderna az sinopharm,0
3524,vaksin sinopharm bukan memang awal bayar yang bayar usaha swasta buat vaksin karyawannya sendiri kan,1
3525,ado tau dak tmpt vaksin dosis 2 jenis sinopharm unsr,0
3526,ini dasar lapor yang sampai staf khusus presiden angkie yudistia kantor keme,1
3527,uni emirates arab hibah 450 ribu dosis vaksin sinopharm indonesia alokasi khusus disabilitas,1
3528,banyak 236 ribu sandang disabilitas laku vaksinasi tahap awal guna vaksin sinopharm,1
3529,indonesia dapat hibah vaksin covid 19 asal sinopharm asal uni emirat arab banyak 450 0,0
3530,total 900 dosis vaksin sinopharm sinovac beri warga 31 camat surabaya publisherstory,0
3531,arab saudi wajib booster jemaah umrah pakai vaksin sinovac sinopharm kumparannews,0
3532,indonesia terima vaksin sinopharm hasil hibah raja uni emirat arab warga rentan,0
3533,indonesia terima vaksin sinopharm hasil hibah raja uni emirat arab warga rentan sandang dis,0
3534,yakin target realisasi lebih indonesia terima vaksin sinopharm hasil hibah raja uni emi,1
3535,moga target cepat capai indonesia terima vaksin sinopharm hasil hibah raja un,1
3536,i baca dekat luar negara kalau ambik vaksin sinovac sinopharm kena cucuk vaksin ayoooo yg taku,1
3537,min kalo vaksin rsu susilo yg sedia apa ya sinovac sinopharm,1
3538,sini choice ko nk booster kau single shot double shot eehh dah mcm espresso pulak so aku,-1
3539,susah sekali cari vaksin sinopharm dosis dua sby infoo seng ngerti,-1
3540,hipotesa vaksin in activates whole virus spt sinovac sinopharm lebih konsisten efika,1
3541,beberapa jenis vaksin ada indonesia 1 sinovac 2 astrazeneca 3 pfizer 4 moderna 5 sinopharm 6 j,0
3542,kartu vaksin itung aja 28 hari sejak v1 sinovac astra 3 bulan sinopharm 21 hari,0
3543,i need vaksin 2 sinopharm but it s so hard to find this amp also expensive if i can buy,-1
3544,dah vaksin belum tak dengar apa apa berita adham baba kata berita sinopharm dulu tu palsu legit risau ni,-1
3545,australia sambut mahasiswa asing kuliah kampus harus vaksinasi ganda de,-1
3546,beri vaksin sebut rupa upaya sama lawan pandemi covid 19,0
3547,11fess yg dapet vaksin sinopharm kalo sinopharm sertifikat tulis apa,0
3548,dapet vaksin sinopharm rep dong mo nanya,0
3549,rusli percaya kok vaksin ram vaksin sinovac sinopharm yg nah dia,0
3550,vaksin 1 sinopharm kalo 2 sinovac aman gak kak,1
3551,btp sinopharm bukan vaksin gotong royong klo ampe tinggal repot jg sih nyari mana coba,0
3552,11fess vaksin dosis 1 ku no batch waktu tempat sama ama temenku nama vaksinya kog beda punya sino,0
3553,btp maaf min ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena tem,-1
3554,jakarta maaf min ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena t,-1
3555,id maaf min ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena tem,-1
3556,maaf min ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena teman s,-1
3557,maaf min ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena t,-1
3558,maaf om ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena teman sa,-1
3559,min kalau info tempat vaksinasi 2 utk vaksin sinopharm mohon dishare info thanks,1
3560,permisi min mau nanya vaksin sinopharm vaksin sinovac sama ya kartu vaksin t,-1
3561,nomor batch vaksin sama beda tulis yg 1 sinopharm yg satu sinovac padahal sama2 vaksin dosis 1 1 tempat,0
3562,kadin indonesia sedia 10 ribu dosis vaksin sinopharm bengkulu news bengkulu,1
3563,vaksin sinovac ama sinopharm sama gak si,0
