,data
4052,"UAE, China lancar projek hasilkan vaksin Sinopharm | Berita Harian https://t.co/HLJxlkVT6W"
4053,"#BHdunia Projek tambah nilai usaha berdepan COVID-19
https://t.co/bRmT0wMJXL"
4054,"Uni Emirat Arab akan menjadi negara pertama yang memproduksi vaksin Sinopharm China di luar negeri, kesepakatan yan… https://t.co/OTSOKIPPhv"
4055,"Setelah Sinovac, pengembang vaksin Corona Sinopharm juga ikut menguji perlunya suntikan booster untuk atasi varian… https://t.co/dpu2VkYQ4R"
4056,Produksi komersial vaksin Sinopharm dari China dimulai pada April mendatang.  https://t.co/qXGqWFjxm1
4057,Sinopharm Perlu Uji Coba untuk Menentukan Pentingnya Suntikan Penguat dari Vaksin Covid-19 https://t.co/2WufubyEIr… https://t.co/UweebahMYH
4058,Sinopharm Kaji Uji Coba Perlunya Vaksin Penguat COVID-19 https://t.co/AHZ6M1FEri
4059,"Vaksinasi mandiri cukup baik, asal vaksin yang diberikan sama dengan yang digunakan di Indonesia, baik Sinovac, Sin… https://t.co/6fql5yufYq"
4060,"Jadi vaksin yang digunakan oleh pemerintah adalah Sinovac, AstraZeneca, Novavax, dan Pfizer.

Kalau vaksin gotong r… https://t.co/tG0sf6tHTY"
4061,"@RyaWiedy sebagian org merasakan itu stlh dpt vaksin, lapar dan ngantuk. (yg sinovac atau sinopharm ya)"
4062,"@mharisman Iya sepakat. 

Btw, sinopharm &amp; moderna apa betul sudah datang? Ada yg klaim vaksin mandiri udah mulai."
4063,"Vaksin Gotong Royong, Pemerintah Berencana Pilih Sinopharm atau Sputnik https://t.co/0peNUreAFo #beritajogja #jogja… https://t.co/DfifXprun1"
4064,"Vaksin Gotong Royong, Pemerintah Pilih Sinopharm atau Sputnik https://t.co/RvJipHCzlH"
4065,"Sejauh ini, Venezuela hanya mengizinkan penggunaan vaksin covid-19 buatan Rusia, Sputnik V, dan produksi perusahaan… https://t.co/7ogEHcnV7f"
4066,"""Kami yakin pemerintah sudah bisa melakukan vaksinasi 1 juta sehari. Apalagi Dirut Biofarma sudah menyebut, mulai A… https://t.co/AKkkZdgRxy"
4067,"@jumintenkoplak Masih tunggu belum ada panggilan, vaksinnya mungkin belum datang. Utk vaksin mandiri tidak mengguna… https://t.co/hWgykyGkEP"
4068,"Akhir Maret ini, Pakistan terima 1 juta dosis vaksin Covid 19 dari China https://t.co/vcHN7IVIK1"
4069,Vaksinasi Gotong Royong ini berbeda dengan program vaksin gratis dari pemerintah. Jenis vaksin yang digunakan adala… https://t.co/bRhXWFoPI1
4070,@ferdymad @KemenkesRI @BudiGSadikin @BPOM_RI @drpriono1 @drdickybudiman @PakAhmadUtomo membacanya bisa diartikan (1… https://t.co/BBn7uUwYqC
4071,"@iic_a @KemenkesRI @BudiGSadikin @BPOM_RI @drpriono1 @drdickybudiman @PakAhmadUtomo yg mengelitik, disebutkan scr s… https://t.co/wgWyi3AiBR"
4072,"@ferdymad @KemenkesRI @BudiGSadikin @BPOM_RI @drpriono1 @drdickybudiman @PakAhmadUtomo https://t.co/cTPNvVA8zM   
S… https://t.co/xRbwD1ygXU"
4073,"@KADIN_Indonesia Mohon tanya, vaksin yg akan digunakan utk program gotong royong ini benarkah Sinopharm? Dan benark… https://t.co/sNTiKy7mii"
4074,"katanya Vaksin Mandiri/Gotong Royong hrs terpusat, melalui Bio Farma..

Freeport kok bisa memesan langsung ke Sinop… https://t.co/oWLbXwshGo"
4075,Freeport Pesan 70 Ribu Dosis Sinopharm untuk Vaksinasi Mandiri. Freeport juga berencana menambah lagi jumlah vaksin… https://t.co/XKceqdY7lO
4076,"@WulanMega Nah klo dari berita td sih cuma ada 2 merk buat vaksin gotong royong ini. Kurang paham jg sih. 

Sip lah… https://t.co/KZuw35r8Fh"
4077,"@penyejuk_hati_ @choisubin2803 @biofeb Kalo sinovac berarti bukan dari perusahaan (gotong royong). 
Vaksin gotong r… https://t.co/BTJOjmGA7R"
4078,"@choisubin2803 @biofeb Oh, ternyata masuk yg mandiri. 

Sorry-sorry, saya salah ingat. 

https://t.co/Vs0Lj0avdP"
4079,Negara2 Arab dan Asia Tenggara punya alternatif vaksin Sinovac dan Sinopharm sehingga lebih ga pusingin soal masalah vaksin AZ.
4080,Indonesia kembali menerima vaksin COVID-19 sejumlah 6 juta dosis bahan baku vaksin (bulk) dari Sinovac Biotech Ltd.… https://t.co/iqAXxg44xH
4081,"@bpom_ri  menerbitkan izin penggunaan darurat atau Emergency Used Authorization EUA, untuk vaksin produksi asal Bei… https://t.co/A1uk36YTDw"
4082,"@bpom_ri  menerbitkan izin penggunaan darurat atau Emergency Used Authorization EUA, untuk vaksin produksi asal Bei… https://t.co/cSEAW34MAS"
4083,"Siap Dipakai di RI, Harga Vaksin Sinopharm Diperkirakan Rp 2,16 Juta Per 2 Dosis https://t.co/H9OQdFYGY5"
4084,"@bpom_ri  menerbitkan izin penggunaan darurat atau Emergency Used Authorization EUA, untuk vaksin produksi asal Bei… https://t.co/ZjlDet8OOA"
4085,BPOM Pastikan Vaksin Sinopharm Aman https://t.co/Jog51p9twU https://t.co/CqNqTEqwzU
4086,"@nuicemedia Yg nanya kira2 arti dr twit itu, bpom br aja keluarin persetujuan mendadak utk penggunaan vaksin covid… https://t.co/gorcfBl8K2"
4087,"Badan POM Terbitkan EUA untuk Vaksin Sinopharm, Telah Terdaftar - https://t.co/LZHSuHWdkQ https://t.co/6uk5gws1wx"
4088,"WHO akan Merilis Penilaian Vaksin Covid-19 Moderna dan Dua Vaksin Asal Tiongkok https://t.co/yOH3t4muPm 

#moderna… https://t.co/1UNNxpVTTx"
4089,VAKSIN COVID-19 Sinopharm produksi China mendapat izin dari Badan Pengawas Obat dan Makanan (BPOM) untuk penggunaan… https://t.co/nE0koQkwgE
4090,Vaksin Covid-19 Sinopharm Mendapat 'Lampu Hijau' di Indonesia untuk Digunakan dalam Skema Vaksinasi Swasta… https://t.co/rqrRlvxcVW
4091,"Indonesia Terima 6,48 Juta Vaksin Sinovac dan Sinopharm

https://t.co/xrhJztp8Lx"
4092,"Efikasi 78,02%, BPOM Keluarkan Izin Edar Darurat Vaksin COVID-19 Sinopharm, Kimia Farma Distributornya https://t.co/M58gVhLGEX"
4093,"Efikasi 78,02%, BPOM Keluarkan Izin Edar Darurat Vaksin COVID-19 Sinopharm, Kimia Farma Distributornya https://t.co/va9He7tWq1"
4094,"@jokowi Lawan Pandemi

'BPOM menerbitkan izin penggunaan darurat vaksin Sinopharm pd 29 April 2021, dgn no EUA 2159… https://t.co/Wfb7SN1fd9"
4095,Badan POM Terbitkan EUA untuk Vaksin Sinopharm https://t.co/kcf6OsrnIc
4096,"Monggo... Vaksin Mandiri a.k.a Gotong royong

Kantongi Izin BPOM, 15 Juta Sinopharm Siap untuk Vaksin Gotong Royong… https://t.co/anFLDTeqgd"
4097,"Vaksin Sinovac dan Sinopharm Tiba di Indonesia, BPOM Keluarkan EUA Sinopham https://t.co/8iB1M5Lk16"
4098,https://t.co/W05t2iJeEx
4099,Izin Guna Darurat Vaksin Sinopharm sudah Diberikan https://t.co/cH1YQl0HyL
4100,Izin Guna Darurat Vaksin Sinopharm sudah Diberikan https://t.co/rKhnHEsGHL
4101,Badan Pengawas Obat dan Makanan (BPOM) menerbitkan izin penggunaan darurat atau emergency use authorization (EUA) u… https://t.co/9PJmiYYzsX
4102,#IndonesiaHariIni waspada mutasi COVID-19 dari India https://t.co/Vh1JEKWOtN
4103,482 400 dosis vaksin jenis Sinophram ini merupakan yang pertama di Indonesia. https://t.co/ic75XPrEHi
4104,#IndonesiaHariIni waspada mutasi COVID-19 dari India https://t.co/pafVntMyCs
4105,"Berdasarkan hasil evaluasi dan pertimbangan risiko di masa pandemi, BPOM menerbitkan izin penggunaan darurat vaksin… https://t.co/KwIJlCnQFE"
4106,"BPOM terbitkan izin penggunaan darurat vaksin sinopharm.

@jokowi lawan pandemi https://t.co/XjBrthkGQ1"
4107,6 Juta Vaksin Sinovac dan 482.400 Vaksin Sinopharm Tiba di Jakarta https://t.co/fxZbLKCyB2 https://t.co/DQ2cLLApyo
4108,https://t.co/vmwegOOTqm
4109,"Izin Vaksin Sinopharm Diterbitkan, Efikasi 78 Persen https://t.co/pVALTtj3dv https://t.co/wwH2PzdL17"
4110,482.400 Dosis Vaksin Sinopharm Tiba di Indonesia https://t.co/mqP3y4AKbj https://t.co/3ZkvedgufO
4111,482.400 Dosis Vaksin Sinopharm Tiba di Indonesia https://t.co/pJbO1OF9XG
4112,BPOM Terbitkan izin penggunaan Darurat Vaksin Sinopharm... https://t.co/n8VyMqT07k
4113,"Bahan Baku Vaksin Sinovac dan Vaksin Siap Pakai Sinopharm Tiba di Indonesia
Pemerintah akan terus melakukan vaksina… https://t.co/gTkmjWWIDv"
4114,"Izin Vaksin Sinopharm Diterbitkan, Efikasi 78 Persen https://t.co/w8z6YXwKbA https://t.co/gT1pDrrf4v"
4115,"hasil dari uji klinik yang dilakukan di Uni Emirat Arab, vaksin Sinopharm memiliki efikasi 78 persen. https://t.co/hRwuV62ggC"
4116,"Aku nak dalam box nya nanti dalam dia ada KFC family set, vaksin Sinopharm 2 set siapkan jarum cucuk nya sekali.. s… https://t.co/UKSyU4YdBg"
4117,Sebanyak 6 juta dosis bahan baku vaksin Sinovac dan 482.400 dosis vaksin siap pakai Sinopharm tiba di Indonesia pad… https://t.co/I99L7zSNTJ
4118,"Pemerintah akan terus melakukan vaksinasi nasional sebagai upaya dalam mencapai kekebalan kelompok, melakukan 3T (t… https://t.co/OIukM0457P"
4119,482.400 Dosis Vaksin Sinopharm Tiba di Indonesia https://t.co/HoYZGvV73c https://t.co/vTVgMiBjjq
4120,"@jokowi lawan pandemi..!!!!
-
-
-
Berdasarkan hasil evaluasi dan pertimbangan resiko di masa pandemi BPOM menerbitk… https://t.co/R8sj0xSUKY"
4121,"BPOM terbitkan ijin penggunaan darurat untuk vaksin Sinopharm

Jokowi Lawan Pandemi https://t.co/djCLz3aiIi"
4122,"@jokowi lawan pandemi..!!!!
-
-
-
Berdasarkan hasil evaluasi dan pertimbangan resiko di masa pandemi BPOM menerbitk… https://t.co/iIYPtKgOyN"
4123,"@jokowi lawan pandemi..!!!!
-
-
-
Berdasarkan hasil evaluasi dan pertimbangan resiko di masa pandemi BPOM menerbitk… https://t.co/d6D61lPB0C"
4124,BPOM menerbitkan izin penggunaan darurat vaksin sinopharm pada 29 April 2021 dengan nomor EUA 2159000143A2. https://t.co/ic7CcQJVkT
4125,BPOM terbitkan izin penggunaan darurat Vaksin Sinopharm. Pemerintahan Presiden @jokowi terus melakukan vaksinasi de… https://t.co/uzjExXm9xQ
4126,"Lagi! Vaksin COVID-19 tahap 10 tiba di Indonesia https://t.co/pUmRoewSAM

#vaksincovid19 #vaksinsinovac #sinopharm… https://t.co/2sRKg3jO9X"
4127,Kepala BPOM dr Penny Lukito mengatakan BPOM menerbitkan izin penggunaan darurat vaksin Sinopharm pada 29 April 2021… https://t.co/Ce9XqRSYEu
4128,Kepala BPOM dr Penny Lukito mengatakan BPOM menerbitkan izin penggunaan darurat vaksin Sinopharm pada 29 April 2021… https://t.co/Y26g8TEmJX
4129,"BPOM Terbitkan Izin Vaksin Covid-19 Jenis Sinopharm: https://t.co/Mqheud6kFS, Jakarta – Badan Pengawas Obat dan Mak… https://t.co/yIrDAc1huR"
4130,Sebanyak 6 juta dosis bahan baku vaksin Sinovac dan 482.400 dosis vaksin siap pakai Sinopharm tiba di Indonesia pad… https://t.co/k9OdvqhQs1
4131,Sebanyak 6 juta dosis bahan baku vaksin Sinovac dan 482.400 dosis vaksin siap pakai Sinopharm tiba di Indonesia pad… https://t.co/dUQlpFb3XS
4132,"Bahan Baku Vaksin Sinovac dan Vaksin Siap Pakai Sinopharm Tiba di Indonesia

https://t.co/BTkxJQz1OC"
4133,6 Juta dosis vaksin Sinovac dalam bentuk bahan baku dan 482 ribu vaksin dari Sinopharm sudah tiba di Indonesia.
4134,"Hari ini, Jumat (30/04/2021) Indonesia kembali menerima dosis vaksin tahap ke-10. Kedua vaksin itu adalah vaksin as… https://t.co/XYV1I5TRLv"
4135,"Vaksin Sinopharm Disetujui BPOM, Efikasi 78 Persen https://t.co/HDAKXmc8wu"
4136,BPOM menerbitkan izin penggunaan darurat vaksin Sinopharm pada 29 April 2021 berdasarkan hasil evaluasi dan pertimb… https://t.co/W2tQpkqCOE
4137,BPOM menerbitkan izin penggunaan darurat vaksin Sinopharm pada 29 April 2021 berdasarkan hasil evaluasi dan pertimb… https://t.co/puK3zVbyek
4138,BPOM menerbitkan izin penggunaan darurat vaksin Sinopharm pada 29 April 2021 berdasarkan hasil evaluasi dan pertimb… https://t.co/HzWlS6grVA
4139,"Indonesia Terima 6,48 Juta Vaksin Covid: Sinovac &amp; Sinopharm https://t.co/6hAJ1pWGOM"
4140,Indonesia Kedatangan Hampir Setengah Juta Vaksin Sinopharm https://t.co/YOzix4ydS4
4141,"Lebih dari 70.000 dosis vaksin Sinopharm telah didistribusikan
#OptimisBangkitkanNegeri https://t.co/uTjFUvQQhF"
4142,"9. 3.852.000 dosis vaksin AstraZaneca
10. 6 juta dosis vaksin Sinovac bahan baku &amp; 482.400 dosis vial Sinopharm 
11… https://t.co/CKthTBbIsg"
4143,Sektetaris Perusahaan PT Kimia Farma mengatakan bahwa lebih dari 70.000 dosis vaksin sinopharm di distribusikan. Ma… https://t.co/Ua83R4CtBT
4144,"6,41 juta dosis vaksin bentuk jadi produksi AstraZeneca, dan 1 juta dosis vaksin bentuk jadi produksi Sinopharm di… https://t.co/vOjdrIWYjQ"
4145,TIONGKOK- Produsen obat Tiongkok Sinopharm akhirnya menerbitkan hasil sementara dari uji coba fase 3 vaksin Covid-1… https://t.co/EJH6wwngcM
4146,"@bejitah Trgantung jenis vaksinny mas..
Singkatny begini..
Kalau sinovac dan sinopharm itu mengandung inactivated v… https://t.co/FCwhxajOfp"
4147,Dan 1 juta dosis vaksin bentuk jadi produksi Sinopharm di mana 500 ribu merupakan hibah dari pemerintah Uni Emirat… https://t.co/nyMrx5EYl3
4148,"@siwiwin @VIVAcoid Wah, berita darimana lagi ini. Lihat awal2 pandemi di wuhan. Masker yg di ada di dunia ini semua… https://t.co/mQeOtxvymw"
4149,"Dgn kedatangan vaksin tahap ke-14 ini, maka  Indonesia telah menerima 3 jt dosis vaksin bentuk jd produksi Sinovac,… https://t.co/vttpSwoIbE"
4150,"Dengan kedatangan vaksin tahap ke-14 ini, maka Indonesia telah menerima 3 juta dosis vaksin bentuk jadi Sinovac, 6,… https://t.co/CYpOLFHbkJ"
4151,dan 1 juta dosis vaksin bentuk jadi produksi Sinopharm di mana 500 ribu merupakan hibah dari pemerintah Uni Emirat… https://t.co/btFnA1tLx2
4152,"Dengan kedatangan vaksin tahap ke-14 ini, maka hingga saat ini Indonesia telah menerima 3 juta dosis vaksin bentuk… https://t.co/MKLbbnaojP"
4153,"@bugipingjju kalau kata dokter kantorku, salah satu vaksin program gotong royong itu Sinopharm. Mungkin bisa dapet yang lain juga"
4154,"Vaccine update! ➡️  Dipakai untuk Vaksinasi Gotong Royong, Vaksin Sinopharm Disebut Memiliki Tingkat Efikasi Tinggi https://t.co/uXqBlXLHv2"
4155,"@auzhfrh Kayaknya belum deh le, vaksin gotong royong buat swasta masih belum lancar distribusinya, dan dosisnya aja… https://t.co/oATjWPjiBW"
4156,"Indonesia kedatangan lagi vaksin tahap ke-14.

Total saat ini Indonesia telah menerima 3 juta dosis vaksin bentuk j… https://t.co/xTmPytYDEJ"
4157,"Disclaimer: Tentang AZ ada tripsin ni menurut MUI. MUI juga memberitahu Sinopharm juga ada tripsin.

*Bila satu har… https://t.co/06MRHAZihx"
4158,"Dengan kedatangan vaksin tahap ke-14 ini, Indonesia telah menerima 3 juta dosis vaksin bentuk jadi produksi Sinovac… https://t.co/KiyJ60jxHL"
4159,Vaksin Sinopharm Memiliki Tingkat Efikasi Tinggi https://t.co/WU5ZZCaLS5
4160,"Efikasi Vaksin Sinopharm Capai 78,02 Persen https://t.co/6PFSymKB5Q"
4161,"Kedatangan vaksin tahap ke-14 ini, saat ini Indonesia telah menerima 3 juta dosis vaksin bentuk jadi produksi Sinov… https://t.co/9L3r2LMs88"
4162,dan 1 juta dosis vaksin bentuk jadi produksi Sinopharm 500 ribu merupakan hibah pemerintah Uni Emirat Arab. Selain… https://t.co/WrLE53UMlW
4163,"Untuk efikasi, skor vaksin Sinopharm mencapai 78% secara global dengan catatan data untuk usia 60 tahun ke atas tidak cukup. #egckultweet"
4164,Vaksin Sinopharm mirip dengan Sinovac dalam hal menggunakan virus yang diinaktivasi.  Vaksin ini menggunakan virus… https://t.co/HZpxzT8hS0
4165,Sinopharm merupakan vaksin yang dikembangkan oleh Beijing Bio-Institute of Biological Products (BBIBP) dan merupaka… https://t.co/vvh3I4wF0c
4166,"Dalam waktu dekat ini, para pekerja kantoran akan kebagian mendapat giliran untuk vaksinasi. Ada dua macam vaksin y… https://t.co/TsZuhFA563"
4167,"Erick Thohir pede ekonomi tumbuh 4-5% di akhir 2021

https://t.co/eTiIYopqbb"
4168,"Tingkat Efikasi Vaksin Covid-19 Produksi Sinopharm Tergolong Tinggi.!!

#SiasatPerkuatEkonomiRI https://t.co/UsMwM7mxG1"
4169,"RI Kembali Kedatangan Vaksin Sinopharm, @ErickThohir Jamin Keamanan Mutu dan Khasiatnya https://t.co/ReojCr304p"
4170,"Sekretaris Perusahaan PT Kimia Farma Ganti Winarno mengatakan, sudah lebih dari 70.000 dosis vaksin Sinopharm yang… https://t.co/Jscf9hlK0y"
4171,"Untuk yang mau baca lebih lanjut studi tentang vaksin Sinopharm, ini linknya yaa:

https://t.co/pc71xO4TCr"
4172,"Kabar baik untuk yang dapat program vaksinasi gotong royong🎉🎉

Vaksin Sinopharm (salah satu yang digunakan) sudah t… https://t.co/sjf0lgS0U0"
4173,https://t.co/amaFGmdVZi
4174,"@null RI Kembali Kedatangan Vaksin Sinopharm, Erick Thohir Jamin Keamanan Mutu dan Kha  https://t.co/NuAffrR8HS"
4175,"Kimia Farma Impor 7,5 Juta Dosis Vaksin Sinopharm  https://t.co/8W5rLzya7k"
4176,Vaksin Sinopharm digunakan di Indonesia untuk program vaksinasi gotong royong sejak 18 Mei 2021. https://t.co/Npv4TqrMLC
4177,@syiraitusaya They got it from UAE sinopharm which malaysia tak pakai. Dorang dapat 2000 doses and bagi dekat kerab… https://t.co/djHOtToQNu
4178,Seribu karyawan Media Group akan mendapatkan suntikan vaksin Sinopharm melalui kerja sama dengan Kimia Farma.  Kary… https://t.co/dO4n9vfS3X
4179,"Kalo kemanjuran Sinophram lebih tinggi dari Sinovac knp ya ko pemerintah ngotot bgt pesen Sinovac . 
Nusantara kalo… https://t.co/sbaG4hcdKT"
4180,"Kimia Farma Siap Datangkan 7,5 Juta Vaksin Sinopharm untuk Vaksinasi Gotong Royong https://t.co/rQGBS5Bi8z"
4181,"Dengan dukungan pemerintah Bangladesh, program vaksin ""Spring Sprout"" Tiongkok diluncurkan pada Sabtu (29/5) untuk… https://t.co/CxuXrxGfE5"
4182,"""Sudah lebih dari 70.000 dosis vaksin Sinopharm didistribusikan kepada perusahaan yang melakukan vaksinasi gotong-r… https://t.co/REFjdTZwUS"
4183,"Vaksin Sinopharm saat ini memiliki efikasi 78,02%
Bersama Indonesia https://t.co/nfgJ6WaJG9"
4184,"Kimia Farma Siap Datangkan 7,5 Juta Vaksin Sinopharm untuk Vaksinasi Gotong Royong https://t.co/1sgGv47Bjr https://t.co/9kTMsxAulr"
4185,"Kimia Farma Siap Datangkan 7,5 Juta Vaksin Sinopharm untuk Vaksinasi Gotong Royong: Kimia Farma sudah menandatangan… https://t.co/bwjBeotqQf"
4186,"@AdamPrabata Vaksin Sinopharm gmn dok, please kabar baik pula"
4187,@Alivanza Itu bukan vaksin gotong royong ya. Gotong-royong itu pake sinopharm. Lagian kalo gotong royong juga gak goblok begitu kali.
4188,"Walau efek vaksinnya ga enak banget, bikin demam meriang ga nafsu makan seharian, tapi gw merasa bersyukur karna da… https://t.co/9M3ZXSb3Fz"
4189,@hrdbacot RS di Sby udh ada yg buka vaksin covid gotong royong pake sinopharm hrg dibawah 1jt untuk 2x dosis
4190,@hrdbacot vaksin gotong royong = sinopharm min
4191,@hrdbacot Vaksin sinopharm
4192,"@KemenkesRI Selamat malam

Berdasar Publikasi twitter Setkab RI,
20 Juni 2021,a.l:
-Dg kedatangan vaksin tahap ke-1… https://t.co/xIrSctsUmR"
4193,"@masihmuara Iya, maksudnya apa ada kaya ujicoba selain dua vaksin itu misal AZ sama Sinovac atau Sinopharm atau yang lainnya gitu"
4194,"@hrdbacot Dikantor aku dapetnya sinopharm yang dari gotong royong, buat expatnya juga bisa dapet yg dari gotong roy… https://t.co/UIMeV1vkeZ"
4195,@hrdbacot vaksin Sinopharm*. yg gue tau karyawan2 di grup RGE dan Bakrie udah dapat. banyak yg daftar tapi kayaknya… https://t.co/QNCfFhurLM
4196,"Jumat vaksin Sinopharm, skrg flu ditambah PMS. Semoga ga drop! Gw takut asli deh."
4197,@AdamPrabata Sinopharm gini juga ga ya? Soalnya 4 hari sebelum saya vaksin ke 2 saya terpapar. Dan semua orng yang… https://t.co/wNXJbfe6QV
4198,"https://t.co/may3rf1lIC

Pilihan vaksin COVID-19 makin beragam, Pfizer masuk Indonesia Agustus 2021. Vaksin lain ya… https://t.co/1sZXqnJInK"
4199,@KemenkesRI vaksin covid ada batas kadaluarsa data yg ada sinovac 105jt dosis+astrazaneca+sinopharm total 128.7jt v… https://t.co/cCuGTvuacQ
4200,@hrdbacot Aku vaksin dari kantor min. Nakesnya yang dateng ke kantor. Pakainya astrazeneca. Baru dosis pertama. Dos… https://t.co/hGaq5pTKXi
4201,@hrdbacot Alhamdulillah udah dpt.bsk jdwl vaksi kedua di kantor..dpt vaksin sinopharm..
4202,@Kuraeud_haseum @hrdbacot Sinopharm dr vaksin 1 ke 2 jaraknya brpa lama?
4203,"Dengan kedatangan vaksin tahap ke-18 ini, maka hingga saat ini telah diterima Indonesia adalah 118, 7 juta dosis va… https://t.co/Q6KXPH4qBj"
4204,"@hrdbacot Kalo vaksin perusahaan setau gue sinopharm min, kantor outsource dulu makenya itu sih.
Kalo gotong royong… https://t.co/BPog8plOFv"
4205,@51_adnan @mieayam10rb @shintadeline @hrdbacot Kerja dimana mas dapet vaksin sinopharm?
4206,@hrdbacot Sinopharm min. Kantor saya beli. Vaksin gotong royong pakenya sinopharm
4207,"@hrdbacot Suami vaksin sinopharm, min. Gaada efek yg kerasa samsek, cuma pegel biasa di lengan yg disuntiknya."
4208,"@hrdbacot Baru tadi sing ikut vaksin dari jalur vaksin gotong royong, kerjasama ma Perbanas untuk para banker.. Pak… https://t.co/d3TNcpEQPG"
4209,"Pfizer masuk Indonesia Agustus 2021. Vaksin lain yang sudah lebih dulu masuk adalah Sinovac, AstraZeneca, dan Sinop… https://t.co/0VbSZZeCu6"
4210,"@hrdbacot Awalnya yg gotong royong mau dapet yg vaksin sinopharm, tp karena diutamain yg area jakarta sm karawang d… https://t.co/1Vyfn5b4EU"
4211,@Ronnie_Rusli alhamdulillah prof saya pake vaksin sinopharm sudah 2 dosis 😁
4212,"Yang sdh di vaksin dengan vaksin Sinopharm tenang saja, karena vaksin itu dibuat dengan cara dan methoda yg benar l… https://t.co/j7hs5eG2aa"
4213,Percepatan program vaksinasi gotong royong dengan semangat kolaborasi untuk mencapai kekebalan komunal di Indonesia… https://t.co/WuWWI8YJoQ
4214,"Ridwan Kamil Sambut Baik Hibah 121 Ribu Dosis Vaksin Sinopharm dari Raja Uni Emirat Arab

 #Sindonews… https://t.co/hBcdxAmMnM"
4215,Ini konklusi dari pilihan vaksin buat saya. Yg pasti bukan PfizerBNT duluan sebagai vaksin bisa “salah satu dari AZ… https://t.co/gc446pGW9h
4216,"@dokterimun_id Dok kenapa sinopharm di jadiin vaksin gotong royong harus bayar, sedangkan sinovac gratis? Apakah te… https://t.co/HJOMh2rMop"
4217,@blakangan Sinovac dan Sinopharm. Vaksin Sinopharm dikirim khusus dari China utk Brunei mendarat di foto di AP Brun… https://t.co/dNIb6jkM5q
4218,"Untuk ini kami setuju. 
Makanya yang punya kesempatan vaksin segera aja, mau sinovac kek sinopharm kek apapun itu.… https://t.co/Uj6eCqx6Sp"
4219,"Sebenernya dunia ini akan jadi seperti film Divergent dimulai dari pembagian kelompok dengan di Vaksin 
Sinovac, Si… https://t.co/AquA2Git9q"
4220,"sama efek sampingnya.

Well, dari pernyataan dia aja udah keliru. Kalo vaksin sama aja, kenapa lu ga pake AZ? Dan b… https://t.co/Xws1YZgbNy"
4221,"kalo semua vaksin sama aja, kenapa nakes vaksin ke-3 nya gak sinovac lagi? (Btw, dia org yg pro vaksin ya.)

Akhirn… https://t.co/TmqojFVCyG"
4222,Khofifah Pastikan Vaksin Sinopharm Tersedia Pekan Depan https://t.co/7pXMUVY9RQ
4223,Pada bingung aku vaksin sinopharm.. tapi asli ini sinopharm bukan sinovac 😔
4224,"Kedatangan 1,5 Juta Dosis Vaksin Sinopharm Tambah Ketersediaan Vaksinasi Gotong Royong https://t.co/3FTxzhM8Os"
4225,Dapet solusilah vaksin buat ortu. Kalo gak AZ ya pake Sinopharm. Mudah-mudahan aja masih bisa kebagian AZ setelah bulan september nanti
4226,@riskafh Mba kalo yg pake sinopharm dapet sertifikat sudah vaksin dari pedulilindungi juga ngga?
4227,@roses_man @Jemimaways https://t.co/HZVA8qoPBr
4228,"@roses_man @Jemimaways Nih artikel mufti menk pake sinopharm

https://t.co/HZVA8qoPBr"
4229,"(gabisa ditawar) aku cuma mau disuntik vaksin, kalo vaksinnya yang sinopharm atau pfizer."
4230,"@roses_man @Jemimaways Saya gak percaya sinovac sih. Kalo ada vaksin bharat yg india punya, saya pilih bharat. Kalo… https://t.co/pKoMYnPd2o"
4231,"@roses_man @Jemimaways Seandainya pak rose. Krn menurut artikel yg saya share di atas, vaksin yg dibuat pk cara lam… https://t.co/1SqESD4HdB"
4232,"@roses_man @Jemimaways Pak rose pake sinopharm?
Mima, baca artikel cara  pembuatan vaksin ini… https://t.co/xXovU2pssC"
4233,"@riskafh Kak,pake vaksin sinopharm dari kantor atau bayar sendiri?"
4234,"Yang beruntung nanti mungkin yg vaksin pake sinopharm trus booster pake sputnik, AZ atau vaksin nusantara
Wkwkwk...… https://t.co/YtOFajQp5I"
4235,"@Dena_ajaa Mata saya melihat Vaksin buat saya pada saatnya lebih condong pilih
1. Sputnik
2. Sinopharm
3. Nusantara"
4236,"Sambut Kedatangan 1,5 Juta Vaksin Sinopharm, Kolaborasi Terus Didorong By VIVA- https://t.co/HWWE6uBJK5 https://t.co/AepmNeEv5P"
4237,"Sambut Kedatangan 1,5 Juta Vaksin Sinopharm, Kolaborasi Terus Didorong By VIVA https://t.co/BfcyLm59Ic"
4238,"Indonesia Datangkan Lagi 1,5 Juta Dosis Vaksin Sinopharm https://t.co/4y3HFn9eDy https://t.co/eWFc46c5nW"
4239,"1,5 Juta Dosis Vaksin Sinopharm Tambah Ketersediaan Vaksinasi Gotong Royong https://t.co/Vgjr21VR8J https://t.co/aVe3utfODT"
4240,"1,5 Juta Dosis Vaksin Sinopharm Gotong Royong Tiba di Indonesia https://t.co/fwVcb3Nvm0"
4241,"@Ronnie_Rusli Iya. Prof sudah pernah bilang kalo vaksin maunya pake sinopharm.
Seandainya nanti prof vaksin lagi, d… https://t.co/KQjHwYKYiC"
4242,"Indonesia kembali mendatangkan 1,5 juta vaksin jadi merk Sinopharm yang tiba di Bandara Internasional Soekarno-Hatt… https://t.co/iW9aga2gxa"
