,data,label
4307,presiden jokowi sangat serius atas pandemi covid selalu koordinasi pemda laksana,-1
4308,trend vaksin covid tahun2 datang vaksinasi dosis tunggal simpan suhu kulkas biasa perlu,-1
4309,tugas screening pmi cibinong jelas kalau kurang 14 hari pasca vaksin covid 19 boleh donor me,-1
4310,how can i get guarantee that my family n i will not be forced to take the china vaksin we only have trust,-1
4311,alhamdulillah papar rentang sejak maret 2020 swab 4x hasil negatif beberapa bulan,-1
4312,perintah pasti vaksin covid19 minim efek samping ada keluh masyarakat harap lapor fakses dek,-1
4313,vaksinasi kabupaten tasikmalaya laku malam pagi hari lama ramadan vaksinasi covid 19 tetap dila,-1
4314,duga paksa vaksinasi covid 19 warga sakit bawa boalemo kena stroke pihak puskesmas tetap harus,-1
4315,vaksin gratis masyarakat indonesia kita ikut vaksinasi rang jahat covid19 ppkm kuat im,-1
4316,miris usai suntik vaksin sinovac dosis dua guru seni budaya lumpuh daruratcorona,-1
4317,nahh ituu kan emang udh biasa efek vaksin jd demam wajar kalo vaks,-1
4318,stopwajibvaksinanak apabila perintah tdk tegas tanggung jwb tjd mati akibat efek vaksin,-1
4319,aku pake pfizer baru 1x sih vaksin pertama tangan sakit kayak benjol ngantuk banget sama mood,-1
4320,siti fadilah supari menyatakn bhw sangat ragu covid hilang krena efek vaksin covid lenyap bukan,-1
4321,pasti vaksin utk manusia biasa edar lama krn lalu proses ujicoba amp analisa efek pa,-1
4322,btp maaf min ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena tem,-1
4323,teliti vaksin covid 19 pfizer moderna produksi respons imun jangka panjang vaksin covid 19 pfizer biontec,-1
4324,kesal hari belum vaksin daftar vaksin moderna pas cek sama tugas nik daftar sertif,-1
4325,nah fakta bicara nih negara2 yg pake vaksin sinovac amp sinopharm malah kasus turun balik semua negara yg,-1
4326,ambo cocok booster pfizer doh yb alhamdulillah x demam lengan x sakit lah mano cumo lapar sokmo ore m,-1
4327,ken banget vaksin sampe kayak orang sakit beneran gue dah 3x vaksin amp yg akhir moderna b aja anjrit krn mas,-1
4328,pagi baca grup buibu kulwap bikin kesel sendiri 1 ibu jadwal vaksin covid dr kantor tp beliau takut ef,-1
4329,adjem aku baru ambil vaksin pfizer second dose kamis pagi malam baru badan asa sedikit mer,-1
4330,miyaa mungkin maksud kamu pernah vaksin ga nder nah efek sama kucing jg gitu,-1
4331,vaksin covid19 minim efek samping indonesiamaju jokowi jokowidodo,-1
4332,jahe konsumsi 6 makan untuk kurang efek samping vaksin covid 19,-1
4333,marak hoaks pakai kipi bentuk gagal vaksinasi wawancara,-1
4334,jadi pfizer moderna adalah vaksin cara baru yg gak pakai virus yg lemah baru pertama kal,-1
4335,mostpop tak lama usai vaksinasi rasa sedikit nyeri lengan kepala asa sangat berat serta,-1
4336,iya mas kemarin bingung bedainnya efek vaksin gejala covid soal gejala hampir mir,-1
4337,nak cakap takut kalau betul2 gusar bukaklah parlimen tu so that current govt ade check n balance,-1
4338,kurang tiga minggu pasuk gelanggang tanding akhir miss universe 69 hollywood amerika syarika,-1
4339,nyata masuk yg mandiri sorry sorry salah ingat,-1
4340,perintah vaksin covid 19 minim efek samping jokowilawanpandemi,-1
4341,akibat lambat program vaksinasi negara denmark timbang kembali guna vaksin astraz,-1
4342,vaksin covid blm uji efek jangka tengah panjang vaksin hiv yg marak puluh tahun lalu,-1
4343,gue blm vaksin samsek karna bru 1 bulan negatif covid efek samping ada semua gantung,-1
4344,itu beberapa negara eropa lapor jadi efek samping akibat vaksin astrazeneca meny,-1
4345,pihak sedang jual sijil vaksinasi covid palsu manipulasi mysejahtera ini kitul zaman moden,-1
4346,booster 3 nya astra pfizer moderna minimal 3 bulan jarak dr vaksin ke 2,-1
4347,riset laku john hopkins center for communication pr,-1
4348,hendra sama ibu usia 73 tahun kena covid alhamdulillah pulih,-1
4349,innalillahi banyak kipi akibat vaksin sinovac perintah kilah,-1
4350,3 hari efek pegal pusing demam orang awam yg gak info bakal efek samping bakal,-1
4351,repost jangan takut vaksin ayo lansia ikut vaksinasi covid 19 dukunggermas,-1
4352,stlah lihat gagal amp lemah sikoplak indonesia msh aja enjoss aneh rencana mau en,-1
4353,vaksin dua moderna napa lebihh sakit dahhh anjir,-1
4354,yg pertama amp dua pake sinovac vaksin sdikit sakit tempat sunti 3 of 10 tambah,-1
4355,vaksin covid 19 spikevax jadi sorot waspada efek samping serius covid covid19,-1
4356,vaksin covid 19 vaksinasi australia jalan lamban apa sebab,-1
4357,apa dua kali tes swab dua jarak 5 hari dr tes pertama tetep negatif so ayo vaksin kalau,-1
4358,widiii iya kata sakitt mell huhu kakak aku udah soalnyaa moderna aduh mana aku nnti klo boos,-1
4359,hoax 2 620 bayi tinggal akibat efek samping vaksin covid19 fakta dt vaers sering dis,-1
4360,tp mulai akhir tahun ngerasa kayak ganti semua sedih awal tengah tahun ngerasain dinas luar k,-1
4361,hendra sama ibu usia 73 tahun kena covid alhamdulillah pulih,-1
4362,desak perintah beri tahu orang orang serius efek samping kait vaksin hany,-1
4363,fess kurang tau nder biasa nakesnya nentuin aku vaksin 1 2 sinovac vaksin booster astrazeneca,-1
4364,widiii iya kata sakitt mell huhu kakak aku udah soalnyaa moderna aduh mana aku nnti klo boos,-1
4365,kita vaksin juta orang ga kaget kalau beberapa kasus ini bt,-1
4366,hari jum at sabtu 01 02 oktober 2021 pukul 08 00 s d 13 00 wib tempat islamic center brebes vaksina,-1
4367,pimpin negara negara g20 bahas upaya sama keluar krisis akibat pandemi covid 19 baik krisi,-1
4368,yuk vaksin belum vaksin jamin kebal covid19 tidak ringan efek kalau kena covid19,-1
4369,yes pfizer gue sih lumayan parah liz demam 3 hari terus bapil bapil nya gatau karna vaksin apa emang flu aja,-1
4370,fess kurang tau nder biasa nakesnya nentuin aku vaksin 1 2 sinovac vaksin booster astrazeneca,-1
4371,ak ralat mksdnya bukan lanjut dosis 1 sinopharm lanjut vaksinasi dom ku,-1
4372,mau kapan berita turun bulan november kasus kipi indonesia sifat ring,-1
4373,jangan anggap remeh soal vaksin efek samping yg berat pada mati akibat vaksin tetap disemb,-1
4374,bok ambil putus yg utama pikir apa efek buruk dr vaksin cob vid19 jangan liha,-1
4375,kalau percaya covid19 tolak vaksin banyak seperti yang takut efek j,-1
4376,udah bukan masa bang cuma muak aja ama skema covid19 bisnis vaksin yg efek domino nya terlalu lebar,-1
4377,vaksin dua moderna napa lebihh sakit dahhh anjir,-1
4378,bapak ibukku alumni sinovac kaget kena efek vaksin booster,-1
4379,i need vaksin 2 sinopharm but it s so hard to find this amp also expensive if i can buy,-1
4380,meski sempet parno krn mana2 naik transjakarta mulu yg sering padet ga social distancing al,-1
4381,sana kasus hari tinggi tingkat mati rendah kek covid udah jadi sakit bias,-1
4382,pelik la menteri ni vaksin dh dpt jenis pfizer plak tu tpi naper menteri xnk sidang parlimen naper,-1
4383,stop vaksin covid19 paksa ada indikator rusak imunitas alamiah individu efe,-1
4384,kyknya efek smpg covid tuh rabun ayam deh kmrn ak hbs vaksin lgsg rabun ayam skrgpun makin ganggu,-1
4385,observasi bagai wagroup kok kaya banyak yg kaget dengan bagai efek samping vaksin covid 19,-1
4386,ra1109 mosok siy koq dpnya msh kliatan muda kurang efek br asumsi,-1
4387,teliti vaksin covid 19 zhifei jaga efek varian delta,-1
4388,vaksin covid blm uji efek jangka tengah panjang vaksin hiv yg marak puluh tahun lalu,-1
4389,how can i get guarantee that my family n i will not be forced to take the china vaksin we only have trust,-1
4390,cukup2 la sinovac sinopharm cansino tu takde data yg sgt luas vaksin pfizerbiontech moderna astrazeneca jannsen,-1
4391,update h 2 vaksin dose 2 astrazeneca b aja bener2 b aja gada keluh samsek gel bekas suntik,-1
4392,bahan baku vaksin sinovac vaksin siap pakai sinopharm tiba indonesia perintah terus laku vaksina,-1
4393,data vaers us vaksin covid19 bayang mati vaksin 1990 2021 kalah sama vaksin covid yg usia,-1
4394,data vaers us vaksin covid19 bayang mati vaksin 1990 2021 kalah sama vaksin covid yg usia,-1
4395,efek samping vaksin covid19 anak anak rentan usia 5 11 tahun beritaterkini,-1
4396,yukkitavaksin tadi kaya ragu gitu vaksin udh suruh kantor takut pecat kalo nolak whehe,-1
4397,iya mas kemarin bingung bedainnya efek vaksin gejala covid soal gejala hampir mir,-1
4398,jadi vaksin dua bakal dapet moderna sinovac yah masa iya takut mati sih aku dih banget,-1
4399,trend vaksin covid tahun2 datang vaksinasi dosis tunggal simpan suhu kulkas biasa perlu,-1
4400,aku ni takda sakit lepas vaksin pfizer ni masuk dlm badan aku aku rasa mcm cepat gila penat mcm nafas,-1
4401,bingung bgt vaksin gua sinopharm mau booster blm boosternya,-1
4402,kesal hari belum vaksin daftar vaksin moderna pas cek sama tugas nik daftar sertif,-1
4403,id maaf min ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena tem,-1
4404,perintah presiden datang 8 juta dosis bahan baku vaksin sinovac tahap 14 tiba banda,-1
4405,tiga merek vaksin jadi kandidat vaksin beri anak usia 5 11 tahun indonesia sinova,-1
4406,5 alas mui boleh vaksin astrazeneca vaksinasinasional,-1
4407,ayo ente2 jgn egois dgn gak mau vaksin kek takut efek vaksin dsbnya kalau you sekali kena covid dgn gejala b,-1
4408,marak hoaks pakai kipi bentuk gagal vaksinasi wawancara,-1
4409,kan tnya prnah kena covid ga jwb g tau krna g swab kl sakit prnah bulan kmren jd suru undur d,-1
4410,pimpin negara negara g20 bahas upaya sama keluar krisis akibat pandemi covid 19 baik krisi,-1
4411,itu teliti ungkap efek samping suntik vaksin covid 19 campur lebih r,-1
4412,who hingga skrg 2 9 juta efek samping serius adverse events kait vaksin covid 19 sedu,-1
4413,efek vaksin covid19 buat anak sama kayak org dewasa nyeri bagi yg suntik demam knp takut deh kayak,-1
4414,duga paksa vaksinasi covid 19 warga sakit bawa boalemo kena stroke pihak puskesmas tetap harus,-1
4415,1 kuatir efek samping vaksin jangka panjang 2 punya banyak komorbid 3 uda kena covid 4 males,-1
4416,aku dapet vaksin yg astrazeneca hmmh aftereffect aku ga sih cuma gel aja beberapa yang,-1
4417,dok orang derita sjs boleh terima vaksin covid 19 kenal yg tolak keras krn taku,-1
4418,ku maksud efek vaksin ri masuk ngantuk yg ga biasa bukan gejala covid vaksin,-1
4419,perintah musnah 6 juta vaksin sinovac sebab,-1
4420,udah mas ga usah didengerin ladenin lain ngehina amp rendah mas fokus 1 long term effect,-1
4421,tingkat laju vaksinasi rupa langkah perintah cegah sebar covid 19 omicron luas m,-1
4422,riaunew vaksin udah bukti akibat efek berat pak jokowi udah vaksin dluan kita raky,-1
4423,bandara jfk ramai sekali ga kaya soetta ada syarat test covid terbang amerika ada syarat tes,-1
4424,yg pertama amp dua pake sinovac vaksin sdikit sakit tempat sunti 3 of 10 tambah,-1
4425,1 kuatir efek samping vaksin jangka panjang 2 punya banyak komorbid 3 uda kena covid 4 males,-1
4426,berapa lama vaksin corona china lindung coronavac sinopharm berita utama corona korona viruscorona,-1
4427,hari udah vaksin booster dapat pfizer 1 2 dosis aja sampe skrg tangan nyeri gimana yg full dosis x 2 wkwkw,-1
4428,skr gin efek jangka panjang vaksin nyaris ada sama p,-1
4429,marak hoaks pakai kipi bentuk gagal vaksinasi wawancara,-1
4430,turut itu karena banyak masyarakat rasa takut efek samping vaksin luar sin,-1
4431,di google kok trus harga jg lebih mahal paling mahal moderna trus pfizer tp kalo mahal ka,-1
4432,parah banget efek astrazeneca dan pusing mata berat muntah sm gel banget area vaksin tepar ini mah untung libur,-1
4433,berapa lama vaksin corona china lindung coronavac sinopharm berita utama corona korona viruscorona,-1
4434,pfizer doang yg dipake indonesia kan sinovac sama az berapa lama tahan,-1
4435,dulu the nyinyir ers minta presiden amp jabat suruh jadi kelinci coba vaksin covid takut,-1
4436,pakar lihat ada efek samping serius vaksin covid 19 jepang,-1
4437,harap dapet vaksin booster nya astrazeneca pfizer sayang minimal enam bulan pasca dosis 2 baru bis,-1
4438,i need vaksin 2 sinopharm but it s so hard to find this amp also expensive if i can buy,-1
4439,mei d00m nakula duuuh mah inget,-1
4440,sini choice ko nk booster kau single shot double shot eehh dah mcm espresso pulak so aku,-1
4441,efek vaksin covid yg dua biasa aja pas yg pertama kali panas dingin sama mual trus,-1
4442,rupa jahat imunitas alamiah manusia pada ujung ujung nya vaksin covid19 rusak imun,-1
4443,menteri luar negeri uea sheikh abdullah bin zayed al najyan kata proyek akan bantu upaya internasional,-1
4444,skr gin efek jangka panjang vaksin nyaris ada sama p,-1
4445,serius nanya fren kelen udah vaksin covid ada efek ga si telah,-1
4446,bpom beri izin guna vaksin sinovac ini masyarakat tidak perlu takut di vaksin,-1
4447,case kyk gin yg butuh sigap perintah pusat daerah bantu segera minimal biaya obat tang,-1
4448,koko28 kata siapa vaksinasi massal gagal tidak perlu nih baca studi baru vaksin bukti,-1
4449,hari udah vaksin booster dapat pfizer 1 2 dosis aja sampe skrg tangan nyeri gimana yg full dosis x 2 wkwkw,-1
4450,kyknya efek smpg covid tuh rabun ayam deh kmrn ak hbs vaksin lgsg rabun ayam skrgpun makin ganggu,-1
4451,be koko28 sinovac sinopharm halal yg lain haram fatwa,-1
4452,vaksin covid19 minim efek samping indonesiamaju jokowi jokowidodo,-1
4453,menkes budi prakira izin eua vaksin sinovac sinopharm pfizer anak usia 5 11 tahun keluar akh,-1
4454,koko28 dok benar berapa parah sih efek varian covid19 sehingga butuh booster muncu,-1
4455,itu bisa bantah dgn alas yg kena prank aja,-1
4456,13 jam vaksin moderna sunti puskesmas ada gejala aneh asa nyeri bengkak,-1
4457,alhamdulillah ners sekarang belum pernah gejala swab rutin bulan selalu negatif setel,-1
4458,perintah presiden datang 8 juta dosis bahan baku vaksin sinovac tahap 14 tiba banda,-1
4459,baskoro gaprnah mkir efek jngka panjang kdpn nya kyk apa mntal takut dtmbah media gembor in org mningga,-1
4460,perintah pasti vaksin covid19 minim efek samping ada keluh masyarakat harap lapor fakses dek,-1
4461,ra1109 mosok siy koq dpnya msh kliatan muda kurang efek br asumsi,-1
4462,ayo vaksinasi covid 19 jangan takut jangan ragu polri,-1
4463,ra1109 mosok siy koq dpnya msh kliatan muda kurang efek br asumsi,-1
4464,aku kena covid tak sakit macam kena vaksin pfizer ni sesakit2 booster ni sakit kena khianat orang yg sayang,-1
4465,perintah vaksin covid 19 minim efek samping jokowilawanpandemi,-1
4466,kodim 0727 karanganyar laksana giat vaksinasi covid 19 sasar masyarakat umum dosis 3 boster hari,-1
4467,fyi hingga ini program vaksinasi indonesia umum laku guna vaksin jenis sinovac,-1
4468,nah fakta bicara nih negara2 yg pake vaksin sinovac amp sinopharm malah kasus turun balik semua negara yg,-1
4469,miris usai suntik vaksin sinovac dosis dua guru seni budaya lumpuh daruratcorona,-1
4470,sombong padahal rata rata dapetnya vaksin abal abal biarpun booster,-1
4471,bakal masalah cold chain vaksin simpan dlm suhu minus 70 c,-1
4472,gercep sinovac teliti dampak omicron vaksin inaktif buat tamaim alonesia,-1
4473,why not do what biden did to ramp up vaccine production he instructed other pharma companies factorie,-1
4474,4 10 juta dosis vaksin sinovac bahan baku 5 10 juta dosis vaksin sinovac bahan baku 6 1 1 juta dosis vaksin astr,-1
4475,ken banget vaksin sampe kayak orang sakit beneran gue dah 3x vaksin amp yg akhir moderna b aja anjrit krn mas,-1
4476,perintah terima 6 juta dosis bahan baku vaksin sinovac,-1
4477,bahan baku vaksin catat 73 500 000 vaksin jadi diri atas 3 000 000 dosis vaksin sinovac,-1
4478,maaf om ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena teman sa,-1
4479,aku dapet vaksin yg astrazeneca hmmh aftereffect aku ga sih cuma gel aja beberapa yang,-1
4480,nak cakap takut kalau betul2 gusar bukaklah parlimen tu so that current govt ade check n balance,-1
4481,aku dapet vaksin yg astrazeneca hmmh aftereffect aku ga sih cuma gel aja beberapa yang,-1
4482,produsen vaksin covid19 extrazeneca ban guna produk turun babi hewan lain lalu mana dasar,-1
4483,perintah kota diri gencar vaksinasi covid 19 warga usia 18 tahun atas kirim vaksin d,-1
4484,update covid hari 31 mei 2021 1 kasus aktif indonesia gt 100 ribu 2 malaysia lockdown panic buying 3 va,-1
4485,vaksin covid 19 vaksinasi australia jalan lamban apa sebab,-1
4486,terus dukung vaksinasi covid 19 tuju indonesia sehat divhumaspolri humaspoldantb humaspolreslobar,-1
4487,tak lama usai vaksinasi rasa sedikit nyeri lengan kepala asa sangat berat serta mual pik,-1
4488,pfizer ga ampuh jd booster buat yg belum pake sinovac jd yg vaksin 1 amp 2 pake sinovac booster,-1
4489,si telat vaksin sakit pfizer,-1
4490,apa dua kali tes swab dua jarak 5 hari dr tes pertama tetep negatif so ayo vaksin kalau,-1
4491,fakta covid arm efek samping vaksin covid 19 bahaya lewat,-1
4492,riset laku john hopkins center for communication pr,-1
4493,sinovac vaksin covid 19 bio farma bahan baku sinovac astrazeneca sinopharm moderna pfizer sputnik v,-1
4494,sulit cari vaksin booster masih guna vaksin pfizer moderna tangerang jakarta sekar,-1
4495,efek samping jangka panjang bukan jeda waktu 30 menit pasca vaksinasi covid19 juga,-1
4496,gilaa sih vaksin 3 bikin drop segala gslanya moderna memang bgsd,-1
4497,udah mas ga usah didengerin ladenin lain ngehina amp rendah mas fokus 1 long term effect,-1
4498,widiii iya kata sakitt mell huhu kakak aku udah soalnyaa moderna aduh mana aku nnti klo boos,-1
4499,biasa tubuh terima vaksin covid19 alami efek samping tiap org alami efek samping,-1
4500,gejala klinis utama muncul demam batuk sulit napas sebab para teliti cepat,-1
4501,bekasinians nyari vaksin dosis 1 2 3 jenis pfizer dosis 1 2 jenis sinovac sedia sentra vaksinasi co,-1
4502,mayan efek samping vaksin moderna dosis 2 lama ga sakit jd klenger gin rasa pdhl ga smp demam pas dosis,-1
4503,riset laku john hopkins center for communication pr,-1
4504,vaksinasi covid 19 prioritas pasien gagal ginjal via online,-1
4505,turn back hoax salah mesan online vaksin covid 19 sinopharm lalu e commerce,-1
4506,gak yakin aku pernah kena apa yang jelas aku pernah derita gejala covid habis vaksin 2 ada asumsi,-1
4507,jokowi sampai vaksin covid19 minim efek samping,-1
4508,mostpop tak lama usai vaksinasi rasa sedikit nyeri lengan kepala asa sangat berat serta,-1
4509,efek vaksin mulai kerja ni nampaknya lg perang kek virus covid rabies bad,-1
4510,sombong padahal rata rata dapetnya vaksin abal abal biarpun booster,-1
4511,lawan pandemi jokowi pasti vaksin covid19 minim efek samping,-1
4512,btp maaf min ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena tem,-1
4513,lawan pandemi menlu nilai pasok vaksin covid 19 indonesia cukup harus akselerasi men,-1
4514,video efek samping vaksin covid 19 hilang paling lama 2 hari ketua komnas kipi hindra irawan kata efe,-1
4515,maklum vaksinasi operasi pusat beri vaksin ppv covid 19 dewan masyarakat tawau dmt tutup sepenuh,-1
4516,mohon maaf dokter pandu tangan beku darah efek samping vaksin covid19 astra zeneca a,-1
4517,virus corona california mutasi kebal vaksin covid 19 makin bahaya kata varian inggris d,-1
4518,ayo vaksin kak jangan takut vaksin banyak manfaat kok salah satu tingkat imun tubuh sup,-1
4519,takut bngttt anak bong main keroyokan aku udh vaksin 2 kali tpi sinovac mana kuat,-1
4520,biasa baca info vaksin batam sila datang lokasi infokotabatam infobatam batamnews vaksin,-1
4521,cah minta tlg info vaksin sinovac dosis 2 dong anak usia 16th urgent buat adekku maakasih brgkali yg punya info,-1
4522,tadi pagi pas vaksin 3 moderna awal takut tensi soal begadang alhamdulillah lancar,-1
4523,vaksin covid blm uji efek jangka tengah panjang vaksin hiv yg marak puluh tahun lalu,-1
4524,alas kemenkes dorong pemkab cepat guna vaksin non sinovac,-1
4525,repost jangan takut vaksin ayo lansia ikut vaksinasi covid 19 dukunggermas,-1
4526,komorbidnya hipertensi ganggu imun tubuh coba liat dgn komorbid kayak gin parah kena vaksinasi,-1
4527,vaksin 2x jebol di evaluasi apa titer antibodi bentuk vaksin inactived lamba,-1
4528,mantan karyawan pfizer bicara bioweapons senjata biologis vaksin covid mati hanya,-1
4529,produsen vaksin covid19 extrazeneca ban guna produk turun babi hewan lain lalu mana dasar,-1
4530,id maaf min ada info tempat vaksin utk sinopharm dosis 2 jakarta mohon disharekan karena tem,-1
4531,30 juni 2021 indonesia terima datang 14 juta dosis bahan baku vaksin covid 19 sinovac bahan baku,-1
4532,sombong padahal rata rata dapetnya vaksin abal abal biarpun booster,-1
4533,pasien sebut orang pria usia 30 an dapat sunti 27 april kerja fasil,-1
4534,vaksin covid 19 vaksinasi australia jalan lamban apa sebab,-1
4535,eh maap salah coronavac rupa yg single dose dr sinovac yg 10 dose vial merknya cm vaksin covid,-1
4536,81 5 juta dosis bahan baku vaksin produksi sinovac yg olah bio farma jadi 65 5 juta dosis vaks,-1
4537,ayo vaksin jangan takut vaksin banyak manfaat kok salah satu tingkat imun tubuh,-1
4538,trend vaksin covid tahun2 datang vaksinasi dosis tunggal simpan suhu kulkas biasa perlu,-1
4539,sibodohkaudengarsini vaksin tu murah sebab 1 az storage amp transport tak perlu cold chain macam pfize,-1
4540,marak hoaks pakai kipi bentuk gagal vaksinasi wawancara,-1
4541,mayan efek samping vaksin moderna dosis 2 lama ga sakit jd klenger gin rasa pdhl ga smp demam pas dosis,-1
4542,beberapa cara laku kurang efek samping vaksin covid19 ahli sakit bagi tip ba,-1
4543,berapa lama efek samping suntik vaksin covid 19 tahan yuk simak suaragrafis ikut,-1
4544,buat yg komorbid ato sakit bawa yg ude gawat covid mmg bs jd sebab mati trmsk va,-1
4545,nyata vaksin moderna dua ttep panas dingin cok,-1
4546,30 juni 2021 indonesia terima datang 14 juta dosis bahan baku vaksin covid 19 sinovac bahan baku,-1
4547,kemarin rabu 30 juni 2021 perintah datang 14 juta dosis bahan baku vaksin sinovac,-1
4548,berapa lama vaksin corona china lindung coronavac sinopharm berita utama corona korona viruscorona,-1
4549,tp mulai akhir tahun ngerasa kayak ganti semua sedih awal tengah tahun ngerasain dinas luar k,-1
4550,pagi baca grup buibu kulwap bikin kesel sendiri 1 ibu jadwal vaksin covid dr kantor tp beliau takut ef,-1
4551,perintah pasti vaksin covid19 minim efek samping,-1
4552,vaksin covid19 minim efek samping indonesiamaju jokowi jokowidodo,-1
4553,vaksinasi covid 19 prioritas pasien gagal ginjal via online,-1
4554,bahan baku vaksin catat 73 500 000 vaksin jadi diri atas 3 000 000 dosis vaksin sinovac,-1
4555,2 620 bayi tinggal akibat efek samping vaksin covid 19,-1
4556,serius nanya fren kelen udah vaksin covid ada efek ga si telah,-1
4557,hidup masyarakat bawah di hancur kan kemudian masyarakat bawah paksa vaksinasi covid19 s,-1
4558,akan muncul gelombang tiga masa pancaroba musim kemarau tuju musim hujan ana,-1
4559,vaksin 2x sinovac bulan april efek cm pegal aja bulan lalu 3x kontak erat sama 3 kelompok yg ter,-1
4560,haihh tengok raja nak vaksin cam tak ikhlas vaksin grad bagus cam pfizer golong bangsawan je ta,-1
4561,mui tegas vaksin edar indonesia mulai sinovac astrazeneca sinopharm moderna hingga,-1
4562,efek vaksin covid yg dua biasa aja pas yg pertama kali panas dingin sama mual trus,-1
4563,4 10 juta dosis vaksin sinovac bahan baku 5 10 juta dosis vaksin sinovac bahan baku 6 1 1 juta dosis vaksin astr,-1
4564,tigaa tigaaa vaksin pfizer duhhh,-1
4565,case kyk gin yg butuh sigap perintah pusat daerah bantu segera minimal biaya obat tang,-1
4566,hoaxbuster salah vaksin mrna pfizer moderna bahaya anak anak lengkap,-1
4567,kayak orang2 bingung efek samping vaksin covid19 siapa aja yg dapet vaksin aku udah dapet v,-1
4568,sulit cari vaksin booster masih guna vaksin pfizer moderna tangerang jakarta sekar,-1
4569,zqscore beritabolaterkini calon kapten timnas jerman bilang vaksin covid19 punya efek samping negatif,-1
4570,iya wkwkwk ratarata moderna vaksin dua sakit,-1
4571,4 10 juta dosis vaksin sinovac bahan baku 5 10 juta dosis vaksin sinovac bahan baku 6 1 1 juta dosis vaksin astr,-1
4572,3m 3t vaksinasi kalau perlu tambah 2m kurang mobilitas hindar kerumun ujar r,-1
4573,jikalau yg jadi efek samping jangka panjang ada dampak gantung hidup atas vaksin covid19,-1
4574,polsek banguntapan pam giat vaksin covid 19 dosis 1 sinovac sinopharm target 800 orang karyawan usaha,-1
4575,permisi min mau nanya vaksin sinopharm vaksin sinovac sama ya kartu vaksin t,-1
4576,riset laku john hopkins center for communication pr,-1
4577,ayo vaksin lawan rasa takutny vaksin banyak manfaat kok salah satu tingkat imun tubuh supa,-1
4578,ayo vaksinasi covid 19 jangan takut jangan ragu polri,-1
4579,turut itu karena banyak masyarakat rasa takut efek samping vaksin luar sin,-1
4580,efek vaksin covid yg dua biasa aja pas yg pertama kali panas dingin sama mual trus,-1
4581,kayak orang2 bingung efek samping vaksin covid19 siapa aja yg dapet vaksin aku udah dapet v,-1
4582,maklum vaksinasi operasi pusat beri vaksin ppv covid 19 dewan masyarakat tawau dmt tutup sepenuh,-1
4583,kayak orang2 bingung efek samping vaksin covid19 siapa aja yg dapet vaksin aku udah dapet v,-1
4584,itu teliti ungkap efek samping suntik vaksin covid 19 campur lebih r,-1
4585,giat bbktm polsek tula polres pacitan bhabinkamtibmas laksana giat pantau giat vaksin covid 19 den,-1
4586,ini efek vaksin apa manfaat gagal pamer gagal kok di bangga2kan dr bangar aja,-1
4587,iya wkwkwk ratarata moderna vaksin dua sakit,-1
4588,vaksin covid blm uji efek jangka tengah panjang vaksin hiv yg marak puluh tahun lalu,-1
4589,perintah datang 8 juta dosis bahan baku vaksin sinovac optimisbangkitkannegeri,-1
4590,bahan baku vaksin sinovac vaksin siap pakai sinopharm tiba indonesia,-1
4591,meski sempet parno krn mana2 naik transjakarta mulu yg sering padet ga social distancing al,-1
4592,ada gejala klinis tunjuk efek samping kurang baik lanjut boleh pulang giat i,-1
4593,3m 3t vaksinasi kalau perlu tambah 2m kurang mobilitas hindar kerumun ujar r,-1
4594,juang bu megawati gimana kok jokowi semena2 paksa amp ancam rakyat yg tdk mau vaksin dg pres 14 20,-1
4595,pagi baca grup buibu kulwap bikin kesel sendiri 1 ibu jadwal vaksin covid dr kantor tp beliau takut ef,-1
4596,5 alas mui boleh vaksin astrazeneca vaksinasinasional,-1
4597,mulai vaksin sinovac china vaksin astrazeneca inggris lain perintah ingin ha,-1
4598,harap dapet vaksin booster nya astrazeneca pfizer sayang minimal enam bulan pasca dosis 2 baru bis,-1
4599,serius nanya udah vaksin 3 moderna ngerasain apa aja sih,-1
4600,singapura catat 10 kasus efek samping serius vaksin covid 19 anak usia 5 11 tahun covid,-1
4601,covid19 vaksin inimah bukan efek vaksin yg capek efek antri,-1
4602,bukti vaksin ber efek ubah karakteristik anak gue paksa ikut vaksin kar,-1
4603,sridiana 3va mila sinovac bukan vaksin murah harga cuma beda 10,-1
4604,aq kemaren vaksin pake astrazeneca nah tdi gel sakit bgt trs barusan aq kompres 30menitan tpi maish sakit gim,-1
4605,giat bbktm polsek tula polres pacitan bhabinkamtibmas laksana giat pantau giat vaksin covid 19 den,-1
4606,bok ambil putus yg utama pikir apa efek buruk dr vaksin cob vid19 jangan liha,-1
4607,wamenkes ri tutup mungkin vaksin booster dosis empat beri turut efek proteksi vaksin,-1
4608,mau kapan berita turun bulan november kasus kipi indonesia sifat ring,-1
4609,vaksin moderna covid 19 kandung bahan tidak aman edar video klaim vaksin corona moderna kandung sm 10,-1
4610,iya mas kemarin bingung bedainnya efek vaksin gejala covid soal gejala hampir mir,-1
4611,emang efek nya psbb ngga ini virus bakal sampe lebaran monyet anjing ayam ba,-1
4612,nyokap vaksin pfizer biasa aja gue kok meriang,-1
